imdb.id,languages,genres,rating,n.ratings,budget,openingUSA,grossUSA,grossWorld
tt1790630,Portuguese,Short | Drama,5.2,24,NA,NA,NA,NA
tt1791520,Danish,Animation | Short,6.1,21,NA,NA,NA,NA
tt1791605,English,Documentary | Biography | History,8.2,23,NA,NA,NA,NA
tt1791620,French,Short,5.1,7,NA,NA,NA,NA
tt1791682,English,Comedy | Drama | Mystery,6.3,47038,"$10,000,000 (estimated)","$227,688, 29 March 2015","$7,587,485","$18,117,839"
tt1791687,English,Drama,5.8,395,NA,NA,NA,NA
tt1792576,English,Documentary,7.3,169,NA,NA,NA,NA
tt1792581,English,Documentary,7.6,40,NA,NA,NA,NA
tt1792643,English,Comedy,5.8,818,NA,NA,NA,"$666,832"
tt1793218,English,Documentary | Drama | News,8.5,8,NA,NA,NA,NA
tt1793241,French,Short | Comedy | Musical,7,51,NA,NA,NA,NA
tt1794826,English | Filipino,Documentary,6.5,13,NA,NA,NA,NA
tt1794939,English,Short | Comedy,NA,NA,NA,NA,NA,NA
tt1795622,English,Documentary | Biography,5.6,349,NA,NA,NA,NA
tt1796406,Spanish,Drama | Romance | Thriller,6.3,2328,NA,NA,NA,NA
tt1796503,English,Documentary | Biography | Music,6.9,659,NA,"$6,500, 15 April 2012","$34,025","$36,576"
tt1796625,English,Animation | Short | Comedy,6.8,14,NA,NA,NA,NA
tt1797348,Spanish | English | Serbian,Drama,6.1,3798,"EUR3,000,000 (estimated)",NA,NA,"$1,905,509"
tt1797469,English,Drama | Mystery | Thriller,6.9,14101,NA,NA,NA,NA
tt1797479,English,Short | Drama | Family,5.8,133,NA,NA,NA,NA
tt1798091,English,Short | Comedy,7.5,28,NA,NA,NA,NA
tt1798188,Japanese,Animation | Drama | Family | Romance,7.4,35446,"$22,000,000 (estimated)","$57,585, 17 March 2013","$1,002,895","$61,487,846"
tt1800241,English | Arabic,Crime | Drama,7.2,448693,"$40,000,000 (estimated)","$740,455, 15 December 2013","$150,117,807","$251,171,807"
tt1800370,English | Kurdish | Arabic,Documentary | Drama | Sport | War,6.6,16,NA,NA,NA,NA
tt1800673,English,Short | Drama,NA,NA,NA,NA,NA,NA
tt1800738,English,Documentary | Short | Biography,7.6,7,NA,NA,NA,NA
tt1801061,Italian,Drama,6.6,5373,NA,NA,NA,"$2,593,225"
tt1801100,English,Short | Comedy | Sci-Fi,6,9,NA,NA,NA,NA
tt1802197,English | Burmese,Biography | Drama | History | Romance,7.1,10168,NA,NA,"$355,391","$7,832,142"
tt1802805,NA,Animation | Short | Fantasy | Music,6.6,14,NA,NA,NA,NA
tt1804546,Hungarian | English,Short | Drama | Romance | Sci-Fi,5.6,13,NA,NA,NA,NA
tt1804572,French,Short,NA,NA,NA,NA,NA,NA
tt1804603,French,Short,NA,NA,NA,NA,NA,NA
tt1805197,French,Short,NA,NA,"EUR27,000 (estimated)",NA,NA,NA
tt1805412,English,Documentary | Music,7.2,390,"GBP9,000 (estimated)",NA,NA,NA
tt1806815,English,Documentary | Short | Biography,NA,NA,NA,NA,NA,NA
tt1806911,English | Japanese | Russian,Documentary | Thriller,6.5,2161,NA,"$4,898, 9 September 2012","$21,154","$22,369"
tt1806925,Italian,Documentary | Biography | Drama,NA,NA,NA,NA,NA,NA
tt1808240,Spanish,Drama,6.1,2574,NA,NA,NA,"$1,340,269"
tt1808371,English,Short | Drama | Romance,7.2,27,NA,NA,NA,NA
tt1808454,Polish | English,Animation | Drama | Thriller,6.6,9686,"PLN6,000,000 (estimated)",NA,NA,"$4,878,284"
tt1808493,English,Short | Drama | Romance,5.5,248,NA,NA,NA,NA
tt1808659,Greek,Drama,5.7,938,NA,NA,NA,NA
tt1810520,French,Family,6.5,114,NA,NA,NA,NA
tt1810798,French,Drama,5.9,163,NA,NA,NA,"$18,851"
tt1811293,English,Documentary | Romance,6,720,NA,NA,NA,NA
tt1811391,English,Short | Comedy | Drama | Romance,8.5,11,NA,NA,NA,NA
tt1813175,Chechen | Russian,Documentary,7.1,132,"EUR140,000 (estimated)",NA,NA,NA
tt1813206,NA,Short | Drama,NA,NA,NA,NA,NA,NA
tt1813289,Hungarian,Short,6.7,36,NA,NA,NA,NA
tt1813314,Norwegian,Drama,5.6,250,"NOK3,000,000 (estimated)",NA,NA,NA
tt1813327,Italian,Comedy | Romance,6.3,1718,NA,"$19,176, 4 March 2012","$317,405","$2,850,852"
tt1813361,Danish | English,Documentary,6.5,35,NA,NA,NA,NA
tt1813699,Russian,Documentary | Drama,7.6,165,NA,NA,NA,NA
tt1813774,German | English,Drama,6.7,671,NA,NA,NA,"$131,189"
tt1814665,Korean,Action | Drama,6.4,360,"$6,000,000 (estimated)",NA,NA,"$3,168,201"
tt1814746,Russian | Polish,Adventure | Drama,7.2,235,"PLN3,130,000 (estimated)",NA,NA,"$15,031"
tt1814937,English,Documentary | Family | History | News,7.2,5,NA,NA,NA,NA
tt1815586,Albanian,Drama,6.2,191,NA,NA,NA,NA
tt1815597,English | German,Short | Comedy | Drama,8,70,NA,NA,NA,NA
tt1815654,English,Short | Drama | Romance,7.9,7,NA,NA,NA,NA
tt1815673,German,Drama,6.6,213,NA,NA,NA,"$192,785"
tt1815717,English | French,Comedy | Romance,6.3,2316,"CAD2,000,000 (estimated)","$1,927, 3 May 2015","$4,916","$80,038"
tt1815764,French,Short | Comedy,6.6,58,NA,NA,NA,NA
tt1815782,Swedish,Drama,5.8,2467,"SEK48,000,000 (estimated)",NA,NA,"$39,000,000"
tt1815790,Kurdish | Arabic,Short | Drama,6.4,87,NA,NA,NA,NA
tt1815799,French | Czech | English,Drama | Musical | Romance,6.2,2248,"$9,980,000 (estimated)","$25,825, 19 August 2012","$137,515","$2,056,212"
tt1816023,Italian,Short | Drama,7.4,9,"EUR8,000 (estimated)",NA,NA,NA
tt1816518,French | English,Animation | Adventure | Comedy | Crime | Drama | Family | Fantasy,7.9,18525,"EUR9,600,000 (estimated)","$13,078, 2 March 2014","$262,075","$8,111,137"
tt1816529,English,Short | Drama | Fantasy | Romance,NA,NA,NA,NA,NA,NA
tt1816568,English,Short | Drama | Family | Romance,NA,NA,NA,NA,NA,NA
tt1816642,English | Spanish,Comedy,4.9,433,NA,NA,NA,NA
tt1816650,English,Documentary | Short | Biography | Drama | Family,NA,NA,NA,NA,NA,NA
tt1817150,Japanese,Drama,6.8,91,NA,NA,NA,NA
tt1817199,Thai,Short | Drama,6.2,29,NA,NA,NA,NA
tt1817209,German | English,Drama,6.5,423,NA,NA,NA,"$11,075"
tt1817229,Korean,Short | Fantasy,6.5,935,NA,NA,NA,NA
tt1817287,English,Documentary | Animation | Biography,7.1,3385,NA,"$31,800, 24 November 2013","$137,042","$137,042"
tt1817291,German,Documentary | Biography | History,7.4,36,NA,NA,NA,NA
tt1818366,English,Documentary | Short | Biography | History | News,NA,NA,NA,NA,NA,NA
tt1819469,Arabic,Short | Drama,4.9,7,NA,NA,NA,NA
tt1819606,Spanish,Short | Drama,NA,NA,"$70,000 (estimated)",NA,NA,NA
tt1820488,French | Lingala,Drama | War,7.1,7011,"$3,500,000 (estimated)","$8,714, 3 March 2013","$70,544","$313,387"
tt1820515,Portuguese,Short | Drama,6.8,42,NA,NA,NA,NA
tt1820569,French,Documentary | Short | News,8,6,NA,NA,NA,NA
tt1821389,Persian,Short | Drama,7.5,17,NA,NA,NA,NA
tt1821406,Slovak | Czech,Drama,6.9,234,"CZK36,700,000 (estimated)",NA,NA,"$151,191"
tt1821493,French,Drama,5.8,116,NA,NA,NA,NA
tt1821524,English,Short | Drama | Romance,7.6,972,NA,NA,NA,NA
tt1821561,Czech,Drama | Family,6.7,63,NA,NA,NA,NA
tt1821593,Flemish | French | Dutch,Crime | Drama,7.4,22238,"EUR2,000,000 (estimated)","$32,267, 19 February 2012","$151,840","$4,483,147"
tt1821627,English,Documentary | Short | History,6.9,8,NA,NA,NA,NA
tt1821635,English,Documentary | Biography | Music | Romance,6.6,545,NA,NA,NA,"$19,069"
tt1821638,English,Short | Comedy | Drama | Romance,8.8,5,NA,NA,NA,NA
tt1821650,English,Short | Comedy | Romance,4,5,NA,NA,NA,NA
tt1822255,German | Polish,Comedy | Drama | War,6.7,1425,NA,NA,NA,"$524,855"
tt1822302,English,Comedy | Drama,6.2,1662,NA,NA,NA,NA
tt1822304,German | French | Dutch,Drama,6.2,628,NA,NA,NA,"$245,317"
tt1822381,English,Documentary,6.8,897,"$300,000 (estimated)","$3,936, 9 June 2013","$21,652","$21,652"
tt1823059,English,Drama | Romance,5.7,3852,"$175,000 (estimated)",NA,NA,NA
tt1823125,English,Drama,6.1,1562,NA,NA,"$11,157","$12,155"
tt1823744,English,Short | Drama | Music,7.3,2168,NA,NA,NA,NA
tt1824171,Spanish,Documentary,5.5,122,NA,NA,NA,"$9,911"
tt1824204,German | English,Drama | Music,4.8,85,NA,NA,NA,NA
tt1824958,Spanish,Short | Comedy,7.6,9,NA,NA,NA,NA
tt1825107,French,Short | Comedy,7.3,37,NA,NA,NA,NA
tt1825111,Lithuanian,Short | Drama,3.5,124,NA,NA,NA,$105
tt1825157,English,Comedy | Drama | Mystery | Sci-Fi | Thriller,6.5,47431,NA,"$14,646, 11 May 2014","$200,406","$1,662,515"
tt1825189,English,Animation | Short | Comedy,7.3,7,"AUD80,000 (estimated)",NA,NA,NA
tt1825664,English,Short | Drama | Family,3.2,12,NA,NA,NA,NA
tt1825758,Spanish,Documentary,7.9,128,NA,NA,NA,NA
tt1825974,Dutch | French,Drama | Romance,5.8,281,NA,NA,NA,"$161,338"
tt1826583,English | Russian,Documentary | History,7.3,87,NA,NA,NA,"$5,928"
tt1826593,Swedish | English,Drama | Thriller,5.4,1158,NA,NA,NA,NA
tt1826730,English,Documentary,6.5,960,NA,NA,NA,NA
tt1826775,English,Short | Comedy | Romance,NA,NA,NA,NA,NA,NA
tt1826813,English,Comedy | Drama | Romance,5.1,700,NA,NA,NA,NA
tt1827358,Swedish,Drama | Sport,5.5,2286,"EUR1,000,000 (estimated)",NA,NA,"$8,523"
tt1827422,English,Short | Comedy | Drama,NA,NA,NA,NA,NA,NA
tt1827487,Turkish,Crime | Drama,7.9,41958,NA,"$10,952, 8 January 2012","$152,408","$2,099,472"
tt1827512,French,Drama | Family,7.4,26363,NA,"$45,933, 18 March 2012","$1,470,000","$7,011,798"
tt1827528,German,Drama | Romance,6.5,1981,NA,NA,NA,"$1,027"
tt1828124,English,Documentary | Music,6.3,502,NA,NA,NA,NA
tt1828229,French,Animation | Family | Fantasy,6.9,1327,NA,"$7,154, 30 September 2012","$10,975","$1,762,194"
tt1828234,English,Short | Drama | Family,9.2,8,NA,NA,NA,NA
tt1828293,French,Short | Drama,8,5,NA,NA,NA,NA
tt1830503,English,Drama | History | Musical,8.4,32,NA,NA,NA,NA
tt1830543,English,Documentary | Biography,NA,NA,NA,NA,NA,NA
tt1830584,French,Drama | Romance,5.9,166,NA,NA,NA,NA
tt1830589,German | Italian,Documentary,NA,NA,"EUR50,000 (estimated)",NA,NA,NA
tt1830607,English,Short | Comedy | Drama,8.6,5,NA,NA,NA,NA
tt1830695,NA,Animation | Short,6.8,122,NA,NA,NA,NA
tt1830792,German | English | Italian,Drama | Romance,7,3205,NA,"$773, 18 September 2011","$1,081","$26,324"
tt1830903,English,Short | Drama | Romance,6.6,516,NA,NA,NA,NA
tt1831635,German,Documentary,4.4,8,NA,NA,NA,NA
tt1832382,Persian,Drama,8.3,219856,"$500,000 (estimated)","$59,481, 1 January 2012","$7,099,055","$22,926,076"
tt1832453,Korean,Drama,6.3,555,NA,NA,NA,"$455,038"
tt1832510,English,Documentary,5.9,80,NA,NA,NA,NA
tt1832937,German,Drama,6.2,117,NA,NA,NA,NA
tt1832998,English,Short | Drama | Romance,NA,NA,NA,NA,NA,NA
tt1833061,English,Short | Comedy | Drama,NA,NA,NA,NA,NA,NA
tt1833133,Latvian | English | Russian,Documentary,7.3,37,NA,NA,NA,NA
tt1833202,English,Short | Comedy | Romance,NA,NA,NA,NA,NA,NA
tt1833674,Romanian | German,Documentary,6.9,197,"EUR140,000 (estimated)",NA,NA,NA
tt1833710,German | English | Russian | Hebrew,Documentary,7.7,56,NA,NA,NA,"$15,958"
tt1833734,German,Documentary,5,5,NA,NA,NA,NA
tt1833772,None,Animation | Short,4.4,12,NA,NA,NA,NA
tt1833844,English | Italian,Drama | Horror | Thriller,6.2,14666,NA,"$6,605, 16 June 2013","$38,493","$312,757"
tt1833869,Armenian,Short | Comedy | Drama | Family | History,6.5,28,NA,NA,NA,NA
tt1833875,Swedish,Short | Drama | Romance,5.4,64,NA,NA,NA,NA
tt1834234,English,Documentary | History | News,6.5,486,NA,"$516, 5 August 2012","$5,757","$5,757"
tt1834815,German | Bosnian,Short | Drama,6.8,16,NA,NA,NA,NA
tt1835951,Spanish,Drama,6.5,103,NA,NA,NA,"$739,909"
tt1835980,German,Drama,6.3,614,NA,NA,NA,"$402,707"
tt1836808,English,Drama | Romance,6.4,12292,NA,"$88,500, 10 November 2013","$258,656","$6,202,879"
tt1836818,English | French,Comedy | Romance,5.4,136,NA,NA,NA,NA
tt1836885,Danish | English,Short | Sci-Fi,6.5,32,"DKK2,000,000 (estimated)",NA,NA,NA
tt1836918,English,Sci-Fi,6.9,117,"GBP30,000 (estimated)",NA,NA,NA
tt1836940,Arabic,Documentary,7,100,NA,NA,NA,NA
tt1836974,English,Documentary,7.6,1427,"$100,000 (estimated)",NA,NA,NA
tt1836987,English | Hindi | Punjabi | Rajasthani,Drama,6,2983,NA,"$29,140, 15 July 2012","$240,381","$967,672"
tt1836997,German,Documentary | Biography | Music,6.4,38,NA,NA,NA,NA
tt1837004,Persian,Documentary,7.6,16,NA,NA,NA,NA
tt1837006,German,Short | Drama,NA,NA,NA,NA,NA,NA
tt1837563,English,Short | Drama,6.1,9,"NZD50,000 (estimated)",NA,NA,NA
tt1837574,English,Crime | Drama | Thriller,6.1,2847,NA,NA,"$3,401","$3,586"
tt1837613,English,Drama | Music,6.4,3664,NA,"$6,786, 4 October 2015","$8,886","$1,092,359"
tt1837636,English | Arabic | Turkish | French,Adventure | Biography | Drama | History | Romance,5.7,10294,"$15,000,000 (estimated)",NA,NA,"$1,592,853"
tt1837703,English | Icelandic | Swahili | Arabic,Biography | Crime | Drama | Thriller,6.2,38870,"$28,000,000 (estimated)","$1,673,351, 20 October 2013","$3,255,008","$9,058,564"
tt1838455,English,Short | Comedy | Drama,6.8,13,NA,NA,NA,NA
tt1838540,English,Short | Romance,NA,NA,$100 (estimated),NA,NA,NA
tt1838557,German | English,Documentary,6.7,11,NA,NA,NA,NA
tt1838560,Russian,Drama,5.5,563,NA,NA,NA,"$138,043"
tt1838571,Spanish | English,Action | Adventure | Comedy | Fantasy | Horror | Sci-Fi | Thriller,6.4,9864,NA,"$12,000, 18 March 2012","$18,000","$324,834"
tt1838602,German | French | English | Italian,Documentary,6.8,27,NA,NA,NA,NA
tt1838650,German,Documentary,6.8,6,NA,NA,NA,NA
tt1838701,English,Short | Drama | Romance,5.4,54,NA,NA,NA,NA
tt1838723,Catalan | Spanish | English,Documentary | Adventure | Biography | Romance,7.7,266,NA,NA,NA,"$53,175"
tt1839445,English,Documentary | Short | Biography | Family,NA,NA,NA,NA,NA,NA
tt1839606,English,Documentary,6.8,90,"$50,000 (estimated)",NA,NA,NA
tt1839610,English,Documentary | Animation | Short | Biography | News,NA,NA,NA,NA,NA,NA
tt1839642,English,Drama | Mystery | Romance,6.2,5176,"$4,000,000 (estimated)","$24,660, 9 March 2014","$350,006","$1,806,548"
tt1841584,Spanish,Drama | Horror | Mystery | Thriller,6.4,667,NA,NA,NA,"$233,892"
tt1841599,Korean,Short | Drama | Romance,5.5,26,NA,NA,NA,NA
tt1841611,Bengali,Drama,5.6,2258,NA,NA,NA,NA
tt1841713,French | Finnish | English | Hebrew,Comedy | Romance,6,608,NA,"$2,236, 13 January 2013","$18,529","$18,529"
tt1842396,French,Documentary | Short | Biography | Romance,6.6,7,NA,NA,NA,NA
tt1842442,English,Documentary | Short | History,NA,NA,NA,NA,NA,NA
tt1842460,English,Documentary,6.2,28,"GBP75,000 (estimated)",NA,NA,NA
tt1842532,Japanese,Drama | Horror,6.7,1389,NA,NA,NA,NA
tt1843120,Korean,Action | Crime | Drama,6.7,1858,NA,NA,NA,NA
tt1843287,Japanese,Drama,7,10158,NA,"$21,813, 17 February 2013","$239,056","$562,878"
tt1843840,Portuguese | Cantonese | English,Crime | Drama | Musical | Mystery,6.4,444,NA,"$2,838, 15 September 2013","$6,095","$6,095"
tt1844203,English | Arabic,Action | Drama | Mystery | Romance | Thriller,5.2,2545,"CAD4,000,000 (estimated)","$1,545, 24 February 2013","$6,334","$6,334"
tt1844648,Persian,Documentary | Family,6.6,17,NA,NA,NA,NA
tt1844735,Thai,Drama,6.1,614,NA,"$999, 6 March 2016","$2,502","$2,502"
tt1844823,NA,Documentary | Short | Biography | History,NA,NA,NA,NA,NA,NA
tt1845239,English,Short | Drama,5.7,15,NA,NA,NA,NA
tt1845773,English | Mandarin,Documentary,7.6,4212,NA,"$41,104, 29 July 2012","$534,100","$881,661"
tt1846449,Korean,Drama | Fantasy | Romance,5.4,63,NA,NA,NA,"$14,466"
tt1846472,French | English | Italian,Drama,6.4,4168,NA,"$13,288, 5 May 2013","$85,154","$1,305,473"
tt1846487,Italian | Neapolitan | English | Latin,Comedy | Drama,6.8,5090,NA,"$7,072, 17 March 2013","$72,577","$3,350,996"
tt1846492,English | French | Portuguese | German,Drama,7.4,2433,NA,NA,NA,NA
tt1846619,French,Short | Drama,NA,NA,"EUR35,000 (estimated)",NA,NA,NA
tt1846687,None,Animation | Short | Adventure | Drama,NA,NA,NA,NA,NA,NA
tt1846807,Arabic,Short,NA,NA,NA,NA,NA,NA
tt1846991,Spanish,Animation | Short | Comedy | Fantasy,7,56,NA,NA,NA,NA
tt1847541,English,Drama,5.9,1153,NA,NA,NA,NA
tt1847669,Thai,Documentary,5.4,53,NA,NA,NA,NA
tt1847672,English,Drama,5.6,932,NA,NA,NA,"$44,898"
tt1847731,French,Drama,7.4,18488,"EUR1,000,000 (estimated)","$7,078, 20 November 2011","$129,834","$1,437,501"
tt1848801,English,Short | Horror | Western,NA,NA,NA,NA,NA,NA
tt1849121,English,Short | Comedy,NA,NA,NA,NA,NA,NA
tt1850403,English,Short | Comedy | Romance,NA,NA,NA,NA,NA,NA
tt1850406,English,Short | Crime | Drama | Thriller,6.4,29,NA,NA,NA,NA
tt1850419,Kurdish | Persian | Turkish | English,Drama | History | Thriller,6.4,6201,NA,NA,NA,"$381,529"
tt1850444,English,Short | Drama,6.3,75,NA,NA,NA,NA
tt1852006,French,Drama,7.2,3646,NA,NA,NA,"$6,726,049"
tt1852155,French,Short | Drama,7.2,82,NA,NA,NA,NA
tt1852157,Spanish,Short | Horror,6.9,16,"EUR20,000 (estimated)",NA,NA,NA
tt1852161,Zulu,Short | Drama | Fantasy | Mystery,7.1,24,NA,NA,NA,NA
tt1852770,English,Drama | Horror | Romance | Thriller,3.6,4055,"EUR5,600,000 (estimated)","$3,085, 6 October 2013","$8,139","$673,112"
tt1853614,Japanese,Animation | Adventure | Comedy | Drama | Family | Fantasy,7.3,6781,NA,"$4,596, 27 July 2014","$71,712","$6,748,888"
tt1853722,English,Short | Drama | Family | Sport,8.9,58,NA,NA,NA,NA
tt1853739,English,Action | Crime | Horror | Mystery | Thriller,6.6,88213,"$1,000,000 (estimated)","$7,020,196, 25 August 2013","$18,494,006","$26,895,481"
tt1854236,English | Danish | Italian,Comedy | Drama | Romance,6.5,13290,"EUR5,500,000 (estimated)","$36,746, 5 May 2013","$1,631,709","$16,722,143"
tt1854255,English,Short | Drama,NA,NA,NA,NA,NA,NA
tt1854513,Spanish,Drama | Fantasy,7.5,10396,NA,"$25,264, 31 March 2013","$279,735","$2,585,522"
tt1854568,French,Crime | Drama | Romance,6,1286,"EUR600,000 (estimated)",NA,NA,"$2,206"
tt1855199,English | Spanish,Action | Crime | Drama | Thriller,7.6,228045,"$7,000,000 (estimated)","$13,152,683, 23 September 2012","$41,003,371","$55,078,146"
tt1855224,Dutch,Documentary | Short,6.8,14,NA,NA,NA,NA
tt1855226,English,Documentary | Biography | Comedy | Music,6.6,79,NA,NA,NA,NA
tt1855384,English,Short | Drama | Horror,4.8,6,NA,NA,NA,NA
tt1856057,French,Animation | Action | Adventure | Family | Fantasy | Sci-Fi,6.6,1395,NA,"$4,352, 17 July 2016","$34,362","$221,016"
tt1857736,English,Documentary,4.8,5,NA,NA,NA,NA
tt1857740,English | Hindi,Documentary,6.2,112,NA,NA,NA,"$6,118"
tt1858411,Korean,Short | Drama,5.9,14,NA,NA,NA,NA
tt1858463,English,Short,NA,NA,"$15,000 (estimated)",NA,NA,NA
tt1858468,English,Short | Comedy | Drama,6.4,54,NA,NA,NA,NA
tt1858727,English,Short | Comedy | Drama,6.8,6,NA,NA,NA,NA
tt1859495,English,Comedy,6.8,165,NA,NA,NA,NA
tt1859522,Swedish,Drama | Romance,6.8,9605,NA,NA,NA,"$396,596"
tt1859530,English,Documentary,5.7,121,NA,NA,NA,NA
tt1859621,English | Burmese,Documentary | History | News,7,292,NA,NA,NA,NA
tt1859646,English,Short | Comedy | Musical,NA,NA,NA,NA,NA,NA
tt1860167,English,Short | Adventure | Fantasy | Sci-Fi,NA,NA,NA,NA,NA,NA
tt1860294,Swiss German,Drama,6.2,44,NA,NA,NA,"$27,095"
tt1860340,English,Short | Comedy,NA,NA,NA,NA,NA,NA
tt1860355,English,Documentary | Sport,7.7,6760,NA,"$33,165, 19 February 2012","$562,218","$583,844"
tt1860357,English,Action | Drama | History | Thriller,7.1,151848,"$110,000,000 (estimated)","$20,223,544, 2 October 2016","$61,433,527","$121,790,373"
tt1861332,English,Short | Comedy | Horror | Thriller,5.7,6,NA,NA,NA,NA
tt1861358,German,Documentary | Biography | History,6.7,185,"EUR1,000,000 (estimated)",NA,NA,"$741,708"
tt1861468,English,Short | Drama,NA,NA,NA,NA,NA,NA
tt1862049,English,Documentary | Short | Biography | History,6.4,14,NA,NA,NA,NA
tt1863136,English,Short | Drama,NA,NA,NA,NA,NA,NA
tt1863242,German,Drama,4,12,NA,NA,NA,NA
tt1863294,Finnish,Animation | Short,5.8,23,NA,NA,NA,NA
tt1863372,English,Documentary,7.8,128,NA,NA,NA,NA
tt1863390,Arabic | Hebrew,Documentary | Short | Drama,6.5,12,NA,NA,NA,NA
tt1864253,English,Documentary,8.2,44,NA,NA,NA,NA
tt1864549,English,Documentary,7.1,138,"AUD1,110,000 (estimated)",NA,NA,NA
tt1865335,English,Drama,4.4,541,"EUR4,000,000 (estimated)","$68, 27 September 2015",$74,"$146,155"
tt1865357,Spanish,Drama,7,1060,NA,NA,NA,NA
tt1865387,Korean | Russian,Drama,5.6,33,NA,NA,NA,NA
tt1865393,English,Comedy | Horror | Thriller,4.8,1384,NA,NA,NA,"$64,097"
tt1865425,English,Documentary,7.5,4746,NA,"$9,601, 24 June 2012","$132,160","$132,160"
tt1865503,English,Drama | Horror,5.1,374,NA,NA,NA,NA
tt1865505,English | Irish,Animation | Adventure | Drama | Family | Fantasy,8.1,51611,"EUR5,300,000 (estimated)","$21,910, 21 December 2014","$857,522","$4,190,884"
tt1865551,English,Drama | Horror | Mystery | Thriller,3.9,227,NA,NA,NA,NA
tt1866132,German,Drama,6.7,25,NA,NA,NA,NA
tt1866152,English,Short | Comedy | Romance,NA,NA,NA,NA,NA,NA
tt1866969,English,Documentary | Short | Biography,5.4,5,NA,NA,NA,NA
tt1867496,German,Documentary | Short,NA,NA,"EUR30,000 (estimated)",NA,NA,NA
tt1868084,Swedish,Animation | Short | Drama,6.9,142,NA,NA,NA,NA
tt1869416,Portuguese,Crime | Drama | Romance | Western,6.6,2752,NA,NA,NA,"$7,415,529"
tt1869525,NA,NA,6.3,10,NA,NA,NA,NA
tt1869636,Portuguese,Short | Drama,4.5,70,NA,NA,NA,NA
tt1869648,English,Documentary,6.6,95,NA,NA,NA,NA
tt1870440,Spanish,Short | Drama | Fantasy,5.4,28,"EUR90,000 (estimated)",NA,NA,NA
tt1870457,Spanish,Short | Crime,7.7,15,NA,NA,NA,NA
tt1870497,English,Short | Drama,5.6,8,NA,NA,NA,NA
tt1870540,English,Documentary | History,8.6,24,NA,NA,NA,NA
tt1870548,English,Documentary,6.5,525,NA,"$9,770, 4 October 2015","$16,692","$16,692"
tt1871324,Dutch | German | English,Documentary | Drama,7.8,5,NA,NA,NA,NA
tt1872083,English,Documentary,6.1,112,"$206,000 (estimated)",NA,NA,NA
tt1872124,German | Vietnamese,Drama,6.6,489,NA,NA,NA,"$332,059"
tt1872194,English,Crime | Drama,7.4,178753,"$50,000,000 (estimated)","$13,116,226, 12 October 2014","$47,119,388","$84,419,388"
tt1874588,French,Short,7.3,9,NA,NA,NA,NA
tt1877807,English,Short | Drama,NA,NA,NA,NA,NA,NA
tt1878870,English,Comedy | Drama,7.3,104483,"$9,000,000 (estimated)","$4,754,215, 20 November 2016","$14,431,633","$19,370,020"
tt1878937,Japanese,Drama,5.4,7,NA,NA,NA,NA
tt1878967,NA,Documentary | Short | Drama | History,NA,NA,NA,NA,NA,NA
tt1878970,NA,Short,6.3,15,NA,NA,NA,NA
tt1880111,English | Arabic | Norwegian | Turkish,Documentary,6.9,27,"NOK2,401,461 (estimated)",NA,NA,NA
tt1880329,English,Short | Drama,6.3,74,NA,NA,NA,NA
