imdb.id,release.country,release.date,release.venue,thr,digital,tv,dvd.br,unique.id
tt0046912,Turkey,October 1955,NA,0,0,0,0,340
tt0046912,South Korea,15 September 1956,NA,0,0,0,0,340
tt0046912,Denmark,7 June 1963,re-release,1,0,0,0,340
tt0046912,Denmark,2 January 1967,re-release,1,0,0,0,340
tt0046912,Spain,6 April 1971,TV premiere,0,0,1,0,340
tt0046912,West Germany,6 December 1971,TV premiere,0,0,1,0,340
tt0046912,USA,February 1980,"San Francisco, California) (3D version) (premiere",1,0,0,0,340
tt0046912,Spain,26 September 1980,TV,0,0,1,0,340
tt0046912,East Germany,17 October 1981,TV premiere,0,0,1,0,340
tt0046912,France,1982,3-D version,1,0,0,0,340
tt0046912,Finland,5 October 1984,re-release,1,0,0,0,340
tt0046912,Australia,31 December 1993,3-D version,1,0,0,0,340
tt0046912,USA,9 April 1999,"New York City, New York) (re-release",1,0,0,0,340
tt0046912,France,31 October 2001,re-release,1,0,0,0,340
tt0046912,France,18 June 2003,re-release,1,0,0,0,340
tt0046912,USA,2 January 2004,3-D version,1,0,0,0,340
tt0046912,France,19 May 2004,re-release,1,0,0,0,340
tt0046912,France,5 April 2006,re-release,1,0,0,0,340
tt0046912,Greece,10 June 2010,re-release,1,0,0,0,340
tt0046912,France,16 February 2011,re-release,1,0,0,0,340
tt0046912,UK,26 July 2013,re-release,1,0,0,0,340
tt0046912,France,19 March 2014,re-release,1,0,0,0,340
tt0048261,USA,20 April 1955,"New York City, New York) (premiere",1,0,0,0,9462fnosuv
tt0048261,USA,28 April 1955,NA,0,0,0,0,9462fnosuv
tt0048261,Canada,25 May 1955,NA,0,0,0,0,9462fnosuv
tt0048261,UK,25 June 1955,NA,0,0,0,0,9462fnosuv
tt0048261,France,9 September 1955,NA,0,0,0,0,9462fnosuv
tt0048261,Belgium,23 September 1955,NA,0,0,0,0,9462fnosuv
tt0048261,Japan,11 October 1955,NA,0,0,0,0,9462fnosuv
tt0048261,Sweden,21 November 1955,NA,0,0,0,0,9462fnosuv
tt0048261,Turkey,8 January 1956,NA,0,0,0,0,9462fnosuv
tt0048261,Italy,28 February 1956,NA,0,0,0,0,9462fnosuv
tt0048261,Australia,April 1956,NA,0,0,0,0,9462fnosuv
tt0048261,Uruguay,6 July 1956,NA,0,0,0,0,9462fnosuv
tt0048261,West Germany,6 July 1956,NA,0,0,0,0,9462fnosuv
tt0048261,Mexico,29 August 1956,NA,0,0,0,0,9462fnosuv
tt0048261,Denmark,19 June 1959,NA,0,0,0,0,9462fnosuv
tt0048261,Poland,29 October 1973,NA,0,0,0,0,9462fnosuv
tt0048261,France,18 December 1974,re-release,1,0,0,0,9462fnosuv
tt0048261,Spain,1 August 1986,Barcelona,1,0,0,0,9462fnosuv
tt0048261,Spain,3 October 1986,Madrid,1,0,0,0,9462fnosuv
tt0048261,Finland,1 July 1988,NA,0,0,0,0,9462fnosuv
tt0048261,France,4 April 2001,re-release,1,0,0,0,9462fnosuv
tt0048261,Greece,4 May 2005,DVD premiere,0,0,0,1,9462fnosuv
tt0048261,UK,16 June 2006,re-release,1,0,0,0,9462fnosuv
tt0048261,Finland,13 July 2007,re-release) (limited,1,0,0,0,9462fnosuv
tt0048261,France,28 August 2009,re-release,1,0,0,0,9462fnosuv
tt0048261,France,31 August 2016,re-release) (restored version,1,0,0,0,9462fnosuv
tt0048261,France,6 February 2019,re-release) (restored version,1,0,0,0,9462fnosuv
tt0048261,Brazil,5 August 2019,DVD premiere,0,0,0,1,9462fnosuv
tt0048275,Hungary,2 February 1956,NA,0,0,0,0,9562fnosuv
tt0048275,Soviet Union,22 October 1956,NA,0,0,0,0,9562fnosuv
tt0048275,East Germany,29 March 1957,NA,0,0,0,0,9562fnosuv
tt0048275,USA,2 April 1958,"New York City, New York",1,0,0,0,9562fnosuv
tt0048275,Finland,18 April 1958,NA,0,0,0,0,9562fnosuv
tt0048275,Hungary,21 January 1965,re-release,1,0,0,0,9562fnosuv
tt0048275,West Germany,28 October 1967,TV premiere,0,0,1,0,9562fnosuv
tt0048275,France,28 March 2018,digitally restored version) (Paris,0,1,0,0,9562fnosuv
tt0049150,Slovenia,23 July 1956,NA,0,0,0,0,9336fnosuv
tt0049150,Yugoslavia,23 July 1956,NA,0,0,0,0,9336fnosuv
tt0049150,Hungary,21 November 1957,NA,0,0,0,0,9336fnosuv
tt0049150,France,29 August 1958,NA,0,0,0,0,9336fnosuv
tt0049150,Netherlands,24 April 1959,Amsterdam,1,0,0,0,9336fnosuv
tt0049150,Sweden,17 August 1959,NA,0,0,0,0,9336fnosuv
tt0049150,Denmark,28 August 1959,NA,0,0,0,0,9336fnosuv
tt0049150,Finland,3 June 1960,NA,0,0,0,0,9336fnosuv
tt0049150,USA,4 June 1962,NA,0,0,0,0,9336fnosuv
tt0049150,Argentina,6 February 1963,NA,0,0,0,0,9336fnosuv
tt0049150,Mexico,11 December 1964,NA,0,0,0,0,9336fnosuv
tt0052100,USA,11 November 1959,NA,0,0,0,0,idfnew1202
tt0052100,USA,12 January 2013,New York Film Forum,0,0,0,0,idfnew1202
tt0054073,India,14 April 1960,NA,0,0,0,0,tffnew555
tt0054073,France,17 October 1990,NA,0,0,0,0,tffnew555
tt0054073,UK,22 August 2006,TV premiere,0,0,1,0,tffnew555
tt0054073,Italy,26 August 2020,Il Cinema Ritrovato) (restored version,0,0,0,0,tffnew555
tt0054248,Italy,7 October 1960,Turin,1,0,0,0,tffnew1795
tt0054248,Italy,14 October 1960,Milan) (premiere,1,0,0,0,tffnew1795
tt0054248,Italy,14 October 1960,Rome,1,0,0,0,tffnew1795
tt0054248,Italy,15 October 1960,Milan,1,0,0,0,tffnew1795
tt0054248,Japan,27 December 1960,NA,0,0,0,0,tffnew1795
tt0054248,France,10 March 1961,NA,0,0,0,0,tffnew1795
tt0054248,Uruguay,29 March 1961,NA,0,0,0,0,tffnew1795
tt0054248,West Germany,14 April 1961,NA,0,0,0,0,tffnew1795
tt0054248,Denmark,27 May 1961,limited,1,0,0,0,tffnew1795
tt0054248,USA,26 June 1961,NA,0,0,0,0,tffnew1795
tt0054248,Sweden,10 July 1961,NA,0,0,0,0,tffnew1795
tt0054248,Denmark,14 August 1961,NA,0,0,0,0,tffnew1795
tt0054248,UK,14 September 1961,NA,0,0,0,0,tffnew1795
tt0054248,Hungary,14 September 1961,NA,0,0,0,0,tffnew1795
tt0054248,Spain,23 October 1961,Madrid,1,0,0,0,tffnew1795
tt0054248,Portugal,17 November 1961,NA,0,0,0,0,tffnew1795
tt0054248,Turkey,February 1962,NA,0,0,0,0,tffnew1795
tt0054248,Finland,18 May 1962,NA,0,0,0,0,tffnew1795
tt0054248,East Germany,28 September 1962,NA,0,0,0,0,tffnew1795
tt0054248,Mexico,25 December 1965,NA,0,0,0,0,tffnew1795
tt0054248,Italy,27 May 1969,re-release,1,0,0,0,tffnew1795
tt0054248,Portugal,2 July 1972,Cineclube do Porto,0,0,0,0,tffnew1795
tt0054248,Japan,June 1982,uncut version,0,0,0,0,tffnew1795
tt0054248,Hungary,16 May 1984,Budapest,1,0,0,0,tffnew1795
tt0054248,Finland,21 February 1986,re-release,1,0,0,0,tffnew1795
tt0054248,Germany,3 September 1998,re-release,1,0,0,0,tffnew1795
tt0054248,Greece,6 September 2002,re-release,1,0,0,0,tffnew1795
tt0054248,France,1 August 2007,re-release,1,0,0,0,tffnew1795
tt0054248,Netherlands,12 March 2009,re-release,1,0,0,0,tffnew1795
tt0054248,Greece,28 October 2011,Panorama of European Cinema,0,0,0,0,tffnew1795
tt0054248,Taiwan,21 September 2012,re-release,1,0,0,0,tffnew1795
tt0054248,France,15 July 2015,re-release,1,0,0,0,tffnew1795
tt0054248,USA,9 October 2015,"digitally restored version) (New York City, New York",0,1,0,0,tffnew1795
tt0054248,Italy,11 April 2016,Arci Bellezza) (restored Version,0,0,0,0,tffnew1795
tt0054248,USA,15 June 2018,Harvard Film Archive,0,0,0,0,tffnew1795
tt0054388,Argentina,27 September 1958,NA,0,0,0,0,idfnew957
tt0055151,USA,27 October 1961,"New York City, New York",1,0,0,0,tffnew1868
tt0055151,USA,1 November 1961,NA,0,0,0,0,tffnew1868
tt0055151,Japan,12 May 1962,NA,0,0,0,0,tffnew1868
tt0055151,Mexico,21 June 1962,NA,0,0,0,0,tffnew1868
tt0055151,West Germany,29 June 1962,NA,0,0,0,0,tffnew1868
tt0055151,Sweden,22 October 1962,NA,0,0,0,0,tffnew1868
tt0055151,Austria,1963,NA,0,0,0,0,tffnew1868
tt0055151,Denmark,7 January 1963,NA,0,0,0,0,tffnew1868
tt0055151,UK,11 July 1971,Birmingham) (UK premiere,1,0,0,0,tffnew1868
tt0055151,Ireland,1 October 1971,NA,0,0,0,0,tffnew1868
tt0055151,UK,10 December 1972,NA,0,0,0,0,tffnew1868
tt0055151,France,22 March 1973,NA,0,0,0,0,tffnew1868
tt0055257,USA,30 March 1961,NA,0,0,0,0,9346fnosuv
tt0055257,UK,15 June 1961,London,1,0,0,0,9346fnosuv
tt0055257,Japan,8 July 1961,NA,0,0,0,0,9346fnosuv
tt0055257,Sweden,17 July 1961,NA,0,0,0,0,9346fnosuv
tt0055257,Italy,26 September 1961,Turin) (premiere,1,0,0,0,9346fnosuv
tt0055257,West Germany,26 September 1961,NA,0,0,0,0,9346fnosuv
tt0055257,France,6 October 1961,NA,0,0,0,0,9346fnosuv
tt0055257,Ireland,13 October 1961,NA,0,0,0,0,9346fnosuv
tt0055257,Italy,20 October 1961,NA,0,0,0,0,9346fnosuv
tt0055257,Finland,3 November 1961,NA,0,0,0,0,9346fnosuv
tt0055257,Portugal,15 November 1961,NA,0,0,0,0,9346fnosuv
tt0055257,Netherlands,24 November 1961,NA,0,0,0,0,9346fnosuv
tt0055257,Mexico,1 December 1961,limited,1,0,0,0,9346fnosuv
tt0055257,Spain,22 December 1961,Barcelona,1,0,0,0,9346fnosuv
tt0055257,Spain,25 December 1961,Madrid,1,0,0,0,9346fnosuv
tt0055257,Argentina,31 January 1962,NA,0,0,0,0,9346fnosuv
tt0055257,Mexico,12 April 1962,NA,0,0,0,0,9346fnosuv
tt0055257,Denmark,25 April 1962,NA,0,0,0,0,9346fnosuv
tt0055257,Turkey,December 1963,NA,0,0,0,0,9346fnosuv
tt0055257,Italy,7 June 1969,re-release,1,0,0,0,9346fnosuv
tt0055257,Italy,30 June 1973,re-release,1,0,0,0,9346fnosuv
tt0055257,Finland,5 June 1981,re-release,1,0,0,0,9346fnosuv
tt0055257,Norway,8 April 2016,re-release,1,0,0,0,9346fnosuv
tt0055257,France,15 March 2017,re-release) (restored version,1,0,0,0,9346fnosuv
tt0055304,USA,23 August 1961,NA,0,0,0,0,9355fnosuv
tt0055304,UK,24 November 1961,London,1,0,0,0,9355fnosuv
tt0055304,Japan,16 December 1961,NA,0,0,0,0,9355fnosuv
tt0055304,Mexico,21 December 1961,NA,0,0,0,0,9355fnosuv
tt0055304,Italy,3 January 1962,NA,0,0,0,0,9355fnosuv
tt0055304,Argentina,21 June 1962,NA,0,0,0,0,9355fnosuv
tt0055304,Denmark,27 August 1962,NA,0,0,0,0,9355fnosuv
tt0055304,Sweden,10 September 1962,NA,0,0,0,0,9355fnosuv
tt0055304,Ireland,28 September 1962,NA,0,0,0,0,9355fnosuv
tt0055304,Netherlands,13 December 1962,NA,0,0,0,0,9355fnosuv
tt0055304,Turkey,13 May 1963,NA,0,0,0,0,9355fnosuv
tt0055304,Spain,14 June 1963,NA,0,0,0,0,9355fnosuv
tt0055304,West Germany,31 December 1963,NA,0,0,0,0,9355fnosuv
tt0055304,France,9 June 1965,NA,0,0,0,0,9355fnosuv
tt0055304,Canada,14 March 2000,DVD premiere,0,0,0,1,9355fnosuv
tt0055304,Spain,23 November 2001,Madrid) (re-release) (subtitled version,1,0,0,0,9355fnosuv
tt0056444,Japan,18 November 1962,NA,0,0,0,0,4
tt0056444,USA,1964,NA,0,0,0,0,4
tt0056444,UK,October 1966,NA,0,0,0,0,4
tt0056444,France,6 December 1978,NA,0,0,0,0,4
tt0056444,Sweden,20 November 1979,TV premiere,0,0,1,0,4
tt0056444,West Germany,9 January 1984,TV premiere,0,0,1,0,4
tt0056444,Belgium,25 January 1990,Gent) (reissue,1,0,0,0,4
tt0056444,Spain,November 2005,DVD premiere,0,0,0,1,4
tt0056444,France,3 July 2013,re-release,1,0,0,0,4
tt0056444,Portugal,5 September 2013,NA,0,0,0,0,4
tt0056444,Taiwan,13 December 2013,NA,0,0,0,0,4
tt0056444,France,1 August 2018,re-release) (restored version,1,0,0,0,4
tt0056444,Spain,4 July 2019,Barcelona - Verdi) (subtitled version) (event release,1,0,0,0,4
tt0056444,Spain,4 March 2020,Vizcaya - Golem) (subtitled version) (event release,0,0,0,0,4
tt0056512,Italy,5 December 1962,Rome,1,0,0,0,9461fnosuv
tt0056512,Italy,6 December 1962,Turin,1,0,0,0,9461fnosuv
tt0056512,Italy,8 December 1962,Milan,1,0,0,0,9461fnosuv
tt0056512,Hungary,20 June 1963,NA,0,0,0,0,9461fnosuv
tt0056512,France,27 June 1963,NA,0,0,0,0,9461fnosuv
tt0056512,Uruguay,1 July 1963,NA,0,0,0,0,9461fnosuv
tt0056512,West Germany,18 October 1963,NA,0,0,0,0,9461fnosuv
tt0056512,Sweden,11 November 1963,NA,0,0,0,0,9461fnosuv
tt0056512,USA,22 December 1963,"New York City, New York",1,0,0,0,9461fnosuv
tt0056512,Argentina,8 January 1964,NA,0,0,0,0,9461fnosuv
tt0056512,Mexico,6 February 1964,NA,0,0,0,0,9461fnosuv
tt0056512,Colombia,13 February 1964,NA,0,0,0,0,9461fnosuv
tt0056512,Japan,22 September 1964,NA,0,0,0,0,9461fnosuv
tt0056512,Portugal,4 December 1964,NA,0,0,0,0,9461fnosuv
tt0056512,Denmark,29 March 1965,NA,0,0,0,0,9461fnosuv
tt0056512,France,7 July 1982,re-release,1,0,0,0,9461fnosuv
tt0056512,Japan,23 January 2002,Grande Retrospettiva del Cinema Italiano,0,0,0,0,9461fnosuv
tt0056512,France,24 June 2009,re-release,1,0,0,0,9461fnosuv
tt0056512,USA,8 December 2012,New York Film Forum) (re-release,1,0,0,0,9461fnosuv
tt0056512,USA,8 January 2014,"New York City, New York) (re-release",1,0,0,0,9461fnosuv
tt0056512,France,3 October 2018,re-release) (restored version,1,0,0,0,9461fnosuv
tt0057013,France,4 September 1963,NA,0,0,0,0,9349fnosuv
tt0057013,West Germany,21 December 1963,NA,0,0,0,0,9349fnosuv
tt0057013,USA,25 December 1964,"New York City, New York",1,0,0,0,9349fnosuv
tt0057013,Sweden,25 September 1967,NA,0,0,0,0,9349fnosuv
tt0057013,Sweden,25 September 1967,Uppsala,1,0,0,0,9349fnosuv
tt0057013,Netherlands,6 February 1970,NA,0,0,0,0,9349fnosuv
tt0057202,France,1 May 1963,NA,0,0,0,0,60
tt0057202,France,1 May 1963,NA,0,0,0,0,idfnew1758
tt0057202,USA,9 June 1966,"New York City, New York",1,0,0,0,60
tt0057202,USA,9 June 1966,"New York City, New York",1,0,0,0,idfnew1758
tt0057202,Sweden,5 May 1967,NA,0,0,0,0,60
tt0057202,Sweden,5 May 1967,NA,0,0,0,0,idfnew1758
tt0057202,France,29 May 2013,re-release,1,0,0,0,60
tt0057202,France,29 May 2013,re-release,1,0,0,0,idfnew1758
tt0057202,USA,13 September 2013,"New York City, New York) (re-release",1,0,0,0,60
tt0057202,USA,13 September 2013,"New York City, New York) (re-release",1,0,0,0,idfnew1758
tt0057202,USA,1 December 2013,Harvard Film Archive,0,0,0,0,60
tt0057202,USA,1 December 2013,Harvard Film Archive,0,0,0,0,idfnew1758
tt0058448,France,23 September 1964,NA,0,0,0,0,9578fnosuv
tt0058448,Germany,7 October 2002,TV premiere,0,0,1,0,9578fnosuv
tt0058461,Italy,12 September 1964,NA,0,0,0,0,9211fnosuv
tt0058461,Greece,20 December 1964,NA,0,0,0,0,9211fnosuv
tt0058461,West Germany,5 March 1965,NA,0,0,0,0,9211fnosuv
tt0058461,Spain,27 September 1965,Madrid,1,0,0,0,9211fnosuv
tt0058461,Japan,25 December 1965,NA,0,0,0,0,9211fnosuv
tt0058461,France,16 March 1966,NA,0,0,0,0,9211fnosuv
tt0058461,Argentina,22 June 1966,NA,0,0,0,0,9211fnosuv
tt0058461,Sweden,14 July 1966,NA,0,0,0,0,9211fnosuv
tt0058461,Netherlands,29 September 1966,NA,0,0,0,0,9211fnosuv
tt0058461,Portugal,21 October 1966,NA,0,0,0,0,9211fnosuv
tt0058461,Denmark,7 November 1966,NA,0,0,0,0,9211fnosuv
tt0058461,Canada,22 December 1966,NA,0,0,0,0,9211fnosuv
tt0058461,USA,18 January 1967,NA,0,0,0,0,9211fnosuv
tt0058461,Turkey,25 March 1967,NA,0,0,0,0,9211fnosuv
tt0058461,Norway,10 April 1967,NA,0,0,0,0,9211fnosuv
tt0058461,UK,11 June 1967,NA,0,0,0,0,9211fnosuv
tt0058461,Ireland,30 June 1967,NA,0,0,0,0,9211fnosuv
tt0058461,Uruguay,8 December 1967,NA,0,0,0,0,9211fnosuv
tt0058461,Finland,19 January 1968,NA,0,0,0,0,9211fnosuv
tt0058461,Italy,17 August 1968,re-release,1,0,0,0,9211fnosuv
tt0058461,USA,6 June 1969,re-release,1,0,0,0,9211fnosuv
tt0058461,Hong Kong,4 September 1969,NA,0,0,0,0,9211fnosuv
tt0058461,Argentina,6 January 1971,re-release,1,0,0,0,9211fnosuv
tt0058461,Belgium,20 April 1973,Gent,1,0,0,0,9211fnosuv
tt0058461,Finland,10 June 1977,re-release,1,0,0,0,9211fnosuv
tt0058461,West Germany,12 December 1979,re-release,1,0,0,0,9211fnosuv
tt0058461,Hungary,22 May 1986,NA,0,0,0,0,9211fnosuv
tt0058461,Germany,4 October 1991,TV premiere,0,0,1,0,9211fnosuv
tt0058461,Germany,5 October 1995,uncut version) (TV premiere,0,0,1,0,9211fnosuv
tt0058461,Greece,30 August 2002,re-release,1,0,0,0,9211fnosuv
tt0058461,Australia,6 February 2003,re-release,1,0,0,0,9211fnosuv
tt0058461,USA,28 November 2003,re-release,1,0,0,0,9211fnosuv
tt0058461,Czech Republic,25 October 2005,DVD premiere,0,0,0,1,9211fnosuv
tt0058461,Italy,19 June 2014,re-release) (re-mastered version,1,0,0,0,9211fnosuv
tt0058461,France,1 July 2015,re-release,1,0,0,0,9211fnosuv
tt0058461,Latvia,9 September 2016,NA,0,0,0,0,9211fnosuv
tt0058740,France,18 December 1964,NA,0,0,0,0,9558fnosuv
tt0058740,Japan,15 January 1965,NA,0,0,0,0,9558fnosuv
tt0058740,Netherlands,4 March 1965,NA,0,0,0,0,9558fnosuv
tt0058740,Finland,12 March 1965,NA,0,0,0,0,9558fnosuv
tt0058740,Denmark,18 March 1965,NA,0,0,0,0,9558fnosuv
tt0058740,West Germany,19 March 1965,NA,0,0,0,0,9558fnosuv
tt0058740,Spain,18 April 1965,Madrid,1,0,0,0,9558fnosuv
tt0058740,Sweden,3 May 1965,NA,0,0,0,0,9558fnosuv
tt0058740,Italy,2 September 1965,NA,0,0,0,0,9558fnosuv
tt0058740,South Africa,12 November 1965,Johannesburg,0,0,0,0,9558fnosuv
tt0058740,Portugal,11 March 1966,NA,0,0,0,0,9558fnosuv
tt0058740,Turkey,April 1966,NA,0,0,0,0,9558fnosuv
tt0058740,USA,18 May 1966,"New York City, New York",1,0,0,0,9558fnosuv
tt0058740,UK,20 June 1966,NA,0,0,0,0,9558fnosuv
tt0058740,Hungary,4 August 1966,NA,0,0,0,0,9558fnosuv
tt0058740,Mexico,15 December 1966,NA,0,0,0,0,9558fnosuv
tt0058740,Portugal,31 July 1973,re-release,1,0,0,0,9558fnosuv
tt0058740,Finland,23 June 1979,re-release,1,0,0,0,9558fnosuv
tt0058946,Italy,9 September 1966,NA,0,0,0,0,tffnew2238
tt0058946,Algeria,27 October 1966,Algiers,1,0,0,0,tffnew2238
tt0058946,Japan,25 February 1967,NA,0,0,0,0,tffnew2238
tt0058946,Sweden,13 March 1967,NA,0,0,0,0,tffnew2238
tt0058946,Denmark,1 September 1967,NA,0,0,0,0,tffnew2238
tt0058946,USA,20 September 1967,NA,0,0,0,0,tffnew2238
tt0058946,Hungary,16 November 1967,NA,0,0,0,0,tffnew2238
tt0058946,Mexico,30 November 1967,NA,0,0,0,0,tffnew2238
tt0058946,Argentina,19 September 1968,NA,0,0,0,0,tffnew2238
tt0058946,Uruguay,21 November 1968,NA,0,0,0,0,tffnew2238
tt0058946,Belgium,18 February 1970,NA,0,0,0,0,tffnew2238
tt0058946,France,August 1970,Coutainville,0,0,0,0,tffnew2238
tt0058946,West Germany,14 August 1970,NA,0,0,0,0,tffnew2238
tt0058946,France,13 October 1970,Paris,1,0,0,0,tffnew2238
tt0058946,UK,18 March 1971,NA,0,0,0,0,tffnew2238
tt0058946,Ireland,26 March 1971,NA,0,0,0,0,tffnew2238
tt0058946,Finland,14 May 1971,NA,0,0,0,0,tffnew2238
tt0058946,France,21 October 1971,NA,0,0,0,0,tffnew2238
tt0058946,Spain,1 June 1978,NA,0,0,0,0,tffnew2238
tt0058946,Brazil,12 July 1982,NA,0,0,0,0,tffnew2238
tt0058946,Portugal,1 June 1983,NA,0,0,0,0,tffnew2238
tt0058946,Portugal,10 June 1983,Porto,0,0,0,0,tffnew2238
tt0058946,Portugal,23 September 1984,Cineclube do Porto,0,0,0,0,tffnew2238
tt0058946,Italy,April 1999,restored version,1,0,0,0,tffnew2238
tt0058946,Hong Kong,14 May 2000,extended version,0,0,0,0,tffnew2238
tt0058946,UK,1 December 2003,extended version,0,0,0,0,tffnew2238
tt0058946,USA,9 January 2004,re-release) (limited,1,0,0,0,tffnew2238
tt0058946,France,19 May 2004,re-release,1,0,0,0,tffnew2238
tt0058946,Brazil,2 September 2005,São Paulo,1,0,0,0,tffnew2238
tt0058946,UK,11 May 2007,re-release,1,0,0,0,tffnew2238
tt0058946,Greece,10 December 2009,re-release,1,0,0,0,tffnew2238
tt0058946,India,5 November 2015,Manipal,0,0,0,0,tffnew2238
tt0058946,USA,7 October 2016,re-release) (limited) (restored version,1,0,0,0,tffnew2238
tt0058946,Japan,8 October 2016,re-release) (limited) (restored version,1,0,0,0,tffnew2238
tt0059776,Hungary,6 January 1966,NA,0,0,0,0,tffnew1886
tt0059776,East Germany,24 June 1966,NA,0,0,0,0,tffnew1886
tt0059776,UK,November 1966,NA,0,0,0,0,tffnew1886
tt0059776,France,17 December 1966,NA,0,0,0,0,tffnew1886
tt0059776,West Germany,6 June 1967,TV premiere,0,0,1,0,tffnew1886
tt0059776,Argentina,14 September 1967,NA,0,0,0,0,tffnew1886
tt0059776,Uruguay,2 May 1968,NA,0,0,0,0,tffnew1886
tt0059776,Italy,23 August 1968,NA,0,0,0,0,tffnew1886
tt0059776,Denmark,15 April 1969,NA,0,0,0,0,tffnew1886
tt0059776,USA,4 May 1969,"New York City, New York",1,0,0,0,tffnew1886
tt0059776,Portugal,21 November 1974,NA,0,0,0,0,tffnew1886
tt0059776,Portugal,27 November 1974,Porto,0,0,0,0,tffnew1886
tt0059776,Portugal,20 April 1975,Porto) (Cineclube do Porto,0,0,0,0,tffnew1886
tt0059776,UK,28 April 2008,Cinema '68,0,0,0,0,tffnew1886
tt0059776,France,11 November 2015,re-release) (restored version,1,0,0,0,tffnew1886
tt0059792,Italy,15 September 1965,NA,0,0,0,0,9333fnosuv
tt0059792,USA,27 October 1965,NA,0,0,0,0,9333fnosuv
tt0059792,Spain,18 April 1966,Madrid,1,0,0,0,9333fnosuv
tt0059792,Spain,5 September 1966,Barcelona,1,0,0,0,9333fnosuv
tt0059792,Mexico,8 December 1966,NA,0,0,0,0,9333fnosuv
tt0059792,West Germany,17 January 1969,NA,0,0,0,0,9333fnosuv
tt0059792,France,29 March 1995,NA,0,0,0,0,9333fnosuv
tt0059792,Spain,18 July 2014,Madrid) (re-release,1,0,0,0,9333fnosuv
tt0059792,France,6 July 2016,re-release) (restored version,1,0,0,0,9333fnosuv
tt0059792,Spain,14 January 2021,Madrid - Artistic Metropol) (event) (subtitled version,0,0,0,0,9333fnosuv
tt0059803,Mexico,11 August 1966,NA,0,0,0,0,9334fnosuv
tt0059803,West Germany,28 June 1971,TV premiere,0,0,1,0,9334fnosuv
tt0059803,Poland,October 1972,NA,0,0,0,0,9334fnosuv
tt0059803,France,4 January 2017,NA,0,0,0,0,9334fnosuv
tt0059803,USA,15 September 2017,NA,0,0,0,0,9334fnosuv
tt0059894,UK,13 April 1966,National Film Theatre,0,0,0,0,idfnew1560
tt0059894,UK,June 1966,theatrical release,1,0,0,0,idfnew1560
tt0059894,USA,19 March 1967,theatrical release,1,0,0,0,idfnew1560
tt0059894,Sweden,1 November 1967,NA,0,0,0,0,idfnew1560
tt0059894,Denmark,29 November 1967,NA,0,0,0,0,idfnew1560
tt0059894,Australia,February 1968,theatrical release,1,0,0,0,idfnew1560
tt0059894,Belgium,16 February 1968,Gent,1,0,0,0,idfnew1560
tt0059894,Finland,22 March 1968,NA,0,0,0,0,idfnew1560
tt0059894,Spain,6 May 1969,Madrid,1,0,0,0,idfnew1560
tt0059894,Spain,20 June 1969,Barcelona,1,0,0,0,idfnew1560
tt0059894,West Germany,3 March 1971,NA,0,0,0,0,idfnew1560
tt0059894,Italy,5 March 1984,Milan,1,0,0,0,idfnew1560
tt0059894,UK,31 July 1985,TV premiere,0,0,1,0,idfnew1560
tt0059894,Italy,23 September 1989,NA,0,0,0,0,idfnew1560
tt0059894,Greece,15 October 2006,Panorama of European Cinema,0,0,0,0,idfnew1560
tt0059894,Switzerland,18 October 2019,French speaking region,0,0,0,0,idfnew1560
tt0060176,USA,18 December 1966,"New York City, New York) (premiere",1,0,0,0,9565fnosuv
tt0060176,Brazil,24 February 1967,NA,0,0,0,0,9565fnosuv
tt0060176,UK,16 March 1967,London) (premiere,1,0,0,0,9565fnosuv
tt0060176,West Germany,11 May 1967,NA,0,0,0,0,9565fnosuv
tt0060176,Denmark,17 May 1967,NA,0,0,0,0,9565fnosuv
tt0060176,France,24 May 1967,NA,0,0,0,0,9565fnosuv
tt0060176,Japan,3 June 1967,NA,0,0,0,0,9565fnosuv
tt0060176,Argentina,7 June 1967,NA,0,0,0,0,9565fnosuv
tt0060176,Finland,8 September 1967,NA,0,0,0,0,9565fnosuv
tt0060176,Belgium,21 September 1967,Brugge,1,0,0,0,9565fnosuv
tt0060176,Italy,26 September 1967,NA,0,0,0,0,9565fnosuv
tt0060176,Sweden,4 October 1967,NA,0,0,0,0,9565fnosuv
tt0060176,Uruguay,23 November 1967,NA,0,0,0,0,9565fnosuv
tt0060176,Portugal,9 January 1968,NA,0,0,0,0,9565fnosuv
tt0060176,Mexico,4 April 1968,NA,0,0,0,0,9565fnosuv
tt0060176,Hungary,1 May 1969,NA,0,0,0,0,9565fnosuv
tt0060176,Turkey,October 1971,NA,0,0,0,0,9565fnosuv
tt0060176,Spain,14 April 1975,NA,0,0,0,0,9565fnosuv
tt0060176,Australia,5 March 1993,re-release,1,0,0,0,9565fnosuv
tt0060176,Germany,23 March 2000,re-release,1,0,0,0,9565fnosuv
tt0060176,Czech Republic,17 January 2003,re-release,1,0,0,0,9565fnosuv
tt0060176,Canada,17 February 2004,DVD premiere,0,0,0,1,9565fnosuv
