festival.id;fest.name;fest.label;fest.name.mixed.alternative.1;fest.name.mixed.alternative.2;fest.name.mixed.alternative.3;fest.name.mixed.alternative.4;fest.name.mixed.alternative.5;fest.name.mixed.alternative.6;fest.location.country.en.1.standrardized;fest.location.country.en.2.standrardized;fest.location.country.en.3.standrardized;fest.location.country.en.4.standrardized;fest.location.country.en.5.standrardized;event.country.region;fest.location.city.en.1;fest.location.city.en.2;fest.location.city.en.3;fest.location.city.en.4;fest.location.city.en.5;month.start;extr.eval.bmbf.20.prc;extr.eval.fiapf;extr.eval.bafta;extr.eval.academy.awards;found.year;source.not.website;not.exist.bin;not.exist;not.ident;not.found;festival.lgbtq;festival.women;festival.black;festival.jewish;festival.asian;festival.latino;festival.other.identity;festival.film.noir;festival.genre;festival.classics;festival.underground;festival.arthouse;festival.independent;festival.trash;festival.science;festival.historical;festival.war;festival.crime;festival.comedy;festival.action;festival.food.wine;festival.animation;festival.archival;festival.documentary;festival.experimental;festival.silent;festival.children.youth;festival.up.and.coming;festival.debut;festival.short.film;festival.screenplay;festival.video;festival.disability;festival.human.rights;festival.indigenous;festival.education.genre;festival.mental.health;festival.student;festival.diaspora;festival.transnational;festival.national;festival.region;festival.online;festival.tv;festival.series;festival.random.fun.themes;festival.porn.erotic;festival.ethnographic.anthropological;festival.environmental.nature;festival.fantasy.horror.thriller.scifi;website;festival.random.fun.themes.cat;specialisation;source
fest.lib.id.na145;festival cortex;cortex;festival cortex;festival cortex;NA;NA;NA;NA;Portugal;NA;NA;NA;NA;Europe;sintra;NA;NA;NA;0;4;0;no fiapf accreditation;0;0;2010;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;0
fest.lib.id.na146;educational film festival;educational;festival d'education d'evreux;educational film festival;festival d'education d'evreux;NA;NA;NA;France;NA;NA;NA;NA;Europe;evreux;NA;NA;NA;0;12;0;no fiapf accreditation;0;0;2005;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na147;festival de cine de las condes;de cine de las condes;festival de cine de las condes;festival de cine de las condes;NA;NA;NA;NA;Chile;NA;NA;NA;NA;Latin America and Caribbean;las condes;NA;NA;NA;0;1;0;no fiapf accreditation;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na148;festival de cine de merida venezuela;de cine de merida venezuela;festival de cine de merida venezuela;festival de cine de merida venezuela;NA;NA;NA;NA;Venezuela;Colombia;NA;NA;NA;Latin America and Caribbean;caracas;bogotÃ¡;NA;NA;0;8;0;no fiapf accreditation;0;0;NA;https://www.facebook.com/FestivalDelCineVenezolano/) (https://www.eluniversal.com/entretenimiento/70863/festival-del-cine-venezolano-planifica-su-nueva-edicion-en-linea;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na149;festival de cine de montevideo;de cine de montevideo;festival de cine de montevideo;festival de cine de montevideo;NA;NA;NA;NA;Uruguay;NA;NA;NA;NA;Latin America and Caribbean;montevideo;NA;NA;NA;0;11;0;no fiapf accreditation;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na15;annecy cinema italien;annecy cinema italien;annecy italian film festival;annecy cinema italien;annecy italian film festival;NA;NA;NA;France;NA;NA;NA;NA;Europe;annecy;NA;NA;NA;0;6;0;no fiapf accreditation;0;0;1983;wikipedia;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na150;festival de cine frances;de cine frances;festival de cine frances;festival de cine frances;NA;NA;NA;NA;Cuba;NA;NA;NA;NA;Latin America and Caribbean;havana;NA;NA;NA;0;6;0;no fiapf accreditation;0;0;1996;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na151;festival de cine sueco;de cine sueco;festival de cine sueco;festival de cine sueco;NA;NA;NA;NA;Uruguay;NA;NA;NA;NA;Latin America and Caribbean;montevideo;NA;NA;NA;0;11;0;no fiapf accreditation;0;0;NA;0;0;NA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na152;festival de cine y derechos humanos;de cine y derechos humanos;festival de cine y derechos humanos;festival de cine y derechos humanos;NA;NA;NA;NA;Chile;NA;NA;NA;NA;Latin America and Caribbean;NA;NA;NA;NA;0;2;0;no fiapf accreditation;0;0;NA;0;0;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;0
fest.lib.id.na153;festival de cine y vino ciudad de la solana;de cine y vino ciudad de la solana;festival de cine y vino ciudad de la solana;festival de cine y vino ciudad de la solana;NA;NA;NA;NA;Spain;NA;NA;NA;NA;Europe;la solana;NA;NA;NA;0;11;0;no fiapf accreditation;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;0
fest.lib.id.na154;festival de cortos villa de la orotava;de cortos villa de la orotava;festival de cortos villa de la orotava;festival de cortos villa de la orotava;NA;NA;NA;NA;Spain;NA;NA;NA;NA;Europe;la orotava;NA;NA;NA;0;11;0;no fiapf accreditation;0;0;2006;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;0
fest.lib.id.na155;festival de gerardmer;de gerardmer;festival de gerardmer;festival de gerardmer;gerardmer fantasy film festival;gerardmer film festival;NA;NA;France;NA;NA;NA;NA;Europe;gÃ©rardmer;NA;NA;NA;0;1;0;no fiapf accreditation;0;0;1994;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA;NA;1;0
fest.lib.id.na156;festival de jovenes realizadores de zaragoza;de jovenes realizadores de zaragoza;festival de jovenes realizadores de zaragoza;festival de jovenes realizadores de zaragoza;NA;NA;NA;NA;Spain;NA;NA;NA;NA;Europe;zaragoza;NA;NA;NA;0;11;0;no fiapf accreditation;0;0;1995;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;0
fest.lib.id.na157;festival del cinema italiano di tokyo;del cinema italiano di tokyo;festival del cinema italiano tokyo;festival del cinema italiano di tokyo;festival del cinema italiano tokyo;NA;NA;NA;Japan;NA;NA;NA;NA;Asia;tokyo;NA;NA;NA;0;4;0;no fiapf accreditation;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na158;festival du cinema chinois en france;du cinema chinois en france;festival du cinema chinois en france;festival du cinema chinois en france;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;various;NA;NA;NA;0;6;0;no fiapf accreditation;0;0;2011;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na159;festival du film arabe de fameck;du arabe de fameck;festival du film arabe de fameck;festival du film arabe de fameck;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;"fameck; val de fensch";NA;NA;NA;0;10;0;no fiapf accreditation;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na16;anonimul international independent film festival;anonimul international independent;anonimul international independent film festival;anonimul international independent film festival;NA;NA;NA;NA;Romania;NA;NA;NA;NA;Europe;sfÃ¢ntu gheorghe;NA;NA;NA;0;8;0;no fiapf accreditation;0;0;2004;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;0
fest.lib.id.na160;festival du film de cabourg;du de cabourg;festival du film de cabourg;festival du film de cabourg;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;cabourg;NA;NA;NA;0;6;0;no fiapf accreditation;0;0;1983;Quelle GrÃ¼ndungsjahr: Wikipedia;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;0
fest.lib.id.na161;festival du film de la reunion;du de la reunion;festival du film de la reunion;festival du film de la reunion;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;la rÃ©union;NA;NA;NA;0;11;0;no fiapf accreditation;0;0;2005;Quelle: https://fr.wikipedia.org/wiki/Festival_du_film_de_La_R%C3%A9union;1;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na162;festival du film francais de stockholm;du francais de stockholm;festival du film francais de stockholm;festival du film francais de stockholm;NA;NA;NA;NA;Sweden;NA;NA;NA;NA;Europe;stockholm;NA;NA;NA;0;5;0;no fiapf accreditation;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na163;festival courant 3d d'angouleme;courant 3d d'angouleme;festival du film francophone d'angouleme;festival courant 3d d'angouleme;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;angouleme;NA;NA;NA;0;8;0;no fiapf accreditation;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;0
fest.lib.id.na164;festival du film francophone de vienne;du francophone de vienne;festival du film francophone de vienne;festival du film francophone de vienne;NA;NA;NA;NA;Austria;NA;NA;NA;NA;Europe;vienna;NA;NA;NA;0;4;0;no fiapf accreditation;0;0;1999;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na165;festival du film historique de waterloo;du historique de waterloo;festival du film historique de waterloo;festival du film historique de waterloo;NA;NA;NA;NA;Belgium;NA;NA;NA;NA;Europe;waterloo;NA;NA;NA;0;10;0;no fiapf accreditation;0;0;2013;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;0
fest.lib.id.na166;festival du film policier de beaune;du policier de beaune;festival du film policier de beaune;festival du film policier de beaune;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;beaune;NA;NA;NA;0;4;0;no fiapf accreditation;0;0;2009;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA;NA;1;0
fest.lib.id.na167;festival iberico de cinebadajoz;iberico de cinebadajoz;festival iberico de cinebadajoz;festival iberico de cinebadajoz;NA;NA;NA;NA;Spain;NA;NA;NA;NA;Europe;"badajoz; olivenza; san vicente de alcÃ¡ntara";NA;NA;NA;0;5;0;no fiapf accreditation;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;NA;NA;1;0
fest.lib.id.na168;festival internacional de cine de valdivia;internacional de cine de valdivia;festival internacional de cine de valdivia;festival internacional de cine de valdivia;valdivia international film festival;valdivia film festival;NA;NA;Chile;NA;NA;NA;NA;Latin America and Caribbean;valdivia;NA;NA;NA;0;10;0;no fiapf accreditation;0;0;1994;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na169;ficunam - festival internacional de cine unam;ficunam - internacional de cine unam;ficunam;ficunam - festival internacional de cine unam;festival internacional de cine unam;ficunam;NA;NA;Mexico;NA;NA;NA;NA;Latin America and Caribbean;mexico city;NA;NA;NA;0;2;0;no fiapf accreditation;0;0;2011;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na17;arras international film festival;arras international;arras international film festival;arras international film festival;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;arras;NA;NA;NA;0;11;0;no fiapf accreditation;0;0;1990;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na170;international young filmmakers festival of granada;international young filmmakers of granada;international young filmmakers festival of granada;international young filmmakers festival of granada;festival internacional de jovenes realizadores de granada;NA;NA;NA;Spain;NA;NA;NA;NA;Europe;granada;NA;NA;NA;0;10;0;no fiapf accreditation;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;0
fest.lib.id.na171;festival international lume de cine;international lume de cine;festival internacional lume de cinema;festival international lume de cine;festival internacional lume de cinema;NA;NA;NA;Brazil;NA;NA;NA;NA;Latin America and Caribbean;sao luis;NA;NA;NA;0;11;0;no fiapf accreditation;0;0;NA;"Quelle zu Kategorie ""independent"": https://www.facebook.com/lumefestival/ ";0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na172;"festival international de cinema et d'art de perce ""les perceides""";"international de cinema et d'art de perce ""les perceides""";"festival international de cinema et d'art de perce ""les perceides""";"festival international de cinema et d'art de perce ""les perceides""";NA;NA;NA;NA;Canada;NA;NA;NA;NA;North America;percÃ©;NA;NA;NA;0;8;0;no fiapf accreditation;0;0;2008;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na173;festival international du film grolandais de toulouse;international du grolandais de toulouse;festival international du film grolandais de toulouse;festival international du film grolandais de toulouse;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;toulouse;NA;NA;NA;0;9;0;no fiapf accreditation;0;0;2012;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na174;festival la fila de cortometrajes;la fila de cortometrajes;festival la fila de cortometrajes;festival la fila de cortometrajes;NA;NA;NA;NA;Spain;NA;NA;NA;NA;Europe;valladolid;NA;NA;NA;0;4;0;no fiapf accreditation;0;0;1997;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;0
fest.lib.id.na175;festival of new german film;of new german;festival of new german film;festival of new german film;NA;NA;NA;NA;North Macedonia;NA;NA;NA;NA;Europe;various;NA;NA;NA;0;5;0;no fiapf accreditation;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na176;festival premiere festival premiere;premiere premiere;festival premiere festival premiere;festival premiere festival premiere;NA;NA;NA;NA;Netherlands;NA;NA;NA;NA;Europe;NA;NA;NA;NA;0;11;0;no fiapf accreditation;0;0;NA;0;0;NA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na177;festival: cine de hayao miyasaki biblioteca viva tobalabalimited;: cine de hayao miyasaki biblioteca viva tobalabalimited;festival: cine de hayao miyasaki biblioteca viva tobalabalimited;festival: cine de hayao miyasaki biblioteca viva tobalabalimited;NA;NA;NA;NA;Chile;NA;NA;NA;NA;Latin America and Caribbean;tobalaba;NA;NA;NA;0;9;0;no fiapf accreditation;0;0;NA;0;0;NA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na18;art of the real;art of the real;art of the real;art of the real;NA;NA;NA;NA;United States;NA;NA;NA;NA;North America;new york;NA;NA;NA;0;4;0;no fiapf accreditation;0;0;2013;Quelle: https://www.filmlinc.org/festivals/art-of-the-real/;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;0
fest.lib.id.na180;festival: viajes de pelicula;: viajes de pelicula;festival: viajes de pelicula;festival: viajes de pelicula;NA;NA;NA;NA;Chile;NA;NA;NA;NA;Latin America and Caribbean;NA;NA;NA;NA;0;7;0;no fiapf accreditation;0;0;NA;0;0;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na181;festroia film festival;festroia;festroia film festival;festroia film festival;NA;NA;NA;NA;Portugal;NA;NA;NA;NA;Europe;setÃºbal;NA;NA;NA;0;6;0;competitive specialised film festival;0;0;1985;https://www.filmfestivallife.com/Festroia-International-Film-Festival;1;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;0
fest.lib.id.na183;fiji student film festival;fiji student;fiji student film festival;fiji student film festival;NA;NA;NA;NA;Fiji;NA;NA;NA;NA;Oceania;NA;NA;NA;NA;0;4;0;no fiapf accreditation;0;0;NA;0;0;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;0
fest.lib.id.na186;film festival by backdoor independent film cafe;by backdoor independent cafe;film festival by backdoor independent film cafe;film festival by backdoor independent film cafe;NA;NA;NA;NA;United States;NA;NA;NA;NA;North America;NA;NA;NA;NA;0;7;0;no fiapf accreditation;0;0;NA;0;0;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;0
fest.lib.id.na187;filmcaravan travelling shorts fest;filmcaravan travelling shorts fest;filmcaravan;filmcaravan travelling shorts fest;filmcaravan;NA;NA;NA;Italy;NA;NA;NA;NA;Europe;various;NA;NA;NA;0;8;0;no fiapf accreditation;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;0
fest.lib.id.na188;filmcolumbia festival;filmcolumbia;filmcolumbia festival;filmcolumbia festival;NA;NA;NA;NA;United States;NA;NA;NA;NA;North America;chatham, ny;NA;NA;NA;0;10;0;no fiapf accreditation;0;0;2000;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na189;filmekimi;filmekimi;filmekimi;filmekimi;NA;NA;NA;NA;Turkey;NA;NA;NA;NA;Asia;istanbul;NA;NA;NA;0;10;0;no fiapf accreditation;0;0;2002;Quelle GrÃ¼ndungsjahr: https://www.facebook.com/filmekimi/?ref=page_internal;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na19;artova film festival;artova;artova film festival;artova film festival;NA;NA;NA;NA;Finland;NA;NA;NA;NA;Europe;helsinki;NA;NA;NA;0;9;0;no fiapf accreditation;0;0;NA;https://www.facebook.com/artovafilmfestival/;1;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na190;filmfest eberswalde;filmfest eberswalde;filmfest eberswalde;filmfest eberswalde;Provinziale;NA;NA;NA;Germany;NA;NA;NA;NA;Europe;eberswalde;NA;NA;NA;0;10;0;no fiapf accreditation;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;NA;rural lifestyles;1;0
fest.lib.id.na191;filmfest homochrom premiere;filmfest homochrom premiere;filmfest homochrom;filmfest homochrom premiere;NA;NA;NA;NA;Germany;NA;NA;NA;NA;Europe;"cologne; dortmund";NA;NA;NA;0;10;0;no fiapf accreditation;0;0;2011;0;1;2018;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;0
fest.lib.id.na192;filmfestival zeeuws-vlaanderen;filmfestival zeeuws-vlaanderen;filmfestival zeeuws-vlaanderen;filmfestival zeeuws-vlaanderen;NA;NA;NA;NA;Netherlands;NA;NA;NA;NA;Europe;terneuzen;NA;NA;NA;0;4;0;no fiapf accreditation;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na194;films from the south festival;films from the south;films from the south festival;films from the south festival;oslo films from the south festival;NA;NA;NA;Norway;NA;NA;NA;NA;Europe;oslo;NA;NA;NA;0;10;0;no fiapf accreditation;0;0;1991;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na196;filmwax;filmwax;filmwax;filmwax;NA;NA;NA;NA;Germany;NA;NA;NA;NA;Europe;NA;NA;NA;NA;0;12;0;no fiapf accreditation;0;0;NA;0;0;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
fest.lib.id.na197;food film festival;food;food film festival;food film festival;NA;NA;NA;NA;Netherlands;NA;NA;NA;NA;Europe;amsterdam;NA;NA;NA;0;3;0;no fiapf accreditation;0;0;2011;0;1;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;0
fest.lib.id.na198;foro internacional de la cineteca;foro internacional de la cineteca;foro internacional de la cineteca;foro internacional de la cineteca;NA;NA;NA;NA;Mexico;NA;NA;NA;NA;Latin America and Caribbean;mexico city;NA;NA;NA;0;4;0;no fiapf accreditation;0;0;1980;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0
