imdb.id,company.type,company.name,company.id
tt0068327,distributor,Video Collection International,co0106096
tt0068327,distributor,Warner Home Video,co0142160
tt0068327,distributor,Manga Films,co0073985
tt0068327,distributor,Scanbox Entertainment,co0095821
tt0068327,distributor,EuroVideo,co0041475
tt0068327,distributor,Fremantle Home Entertainment,co0137779
tt0068327,distributor,MRA Entertainment Group,co0128855
tt0068327,distributor,Prism Leisure Corporation,co0106068
tt0068327,distributor,Rai Movie,co0347055
tt0068327,distributor,Warner Archive Collection,co0270424
tt0068327,distributor,20th Century Fox Hellas,co0764128
tt0068327,distributor,20th Century Fox India,co0092296
tt0068327,distributor,Filmes Castello Lopes,co0049459
tt0068327,distributor,Hispamex Films,co0011950
tt0068327,distributor,InCine,co0577803
tt0068327,distributor,MGM-Fox Films,co0373148
tt0068327,distributor,CBS/Fox,co0094754
tt0068327,distributor,F.J. Lucas,co0048972
tt0068327,distributor,HBO Max,co0754095
tt0068327,distributor,M6,co0037417
tt0068327,distributor,Thorn EMI Video,co0624998
tt0026179,production,Gaumont British Picture Corporation,co0053065
tt0026179,distributor,Gaumont British Distributors,co0105966
tt0026179,distributor,Granada Ventures,co0139467
tt0026179,distributor,Pickwick Video,co0106179
tt0034583,production,Warner Bros.,co0002663
tt0034583,distributor,Warner Bros.,co0002663
tt0034583,distributor,Warner Bros. Pictures,co0498895
tt0034583,distributor,Sociedade Importadora de Filmes (SIF),co0022305
tt0034583,distributor,Tokyu Bunka,co0226307
tt0034583,distributor,Warner Bros. First National Films,co0350637
tt0034583,distributor,Motion Picture Export Association (MPEA),co0334900
tt0034583,distributor,Dominant Pictures Corporation,co0001088
tt0034583,distributor,Associated Artists Productions (AAP),co0083858
tt0034583,distributor,United Artists,co0026841
tt0034583,distributor,Yleisradio (YLE),co0013526
tt0034583,distributor,United Artists Television,co0011888
tt0034583,distributor,Intervision Video,co0119598
tt0034583,distributor,VidAmerica,co0051030
tt0034583,distributor,Magnetic Video,co0089127
tt0034583,distributor,RCA (II),co0036219
tt0034583,distributor,MGM/UA Entertainment Company,co0110106
tt0034583,distributor,Warner Home Video,co0006383
tt0034583,distributor,Warner Home Video,co0142160
tt0034583,distributor,Warner Home Video,co0105992
tt0034583,distributor,United International Pictures (UIP),co0016600
tt0034583,distributor,United International Pictures (UIP),co0113995
tt0034583,distributor,CBS/Fox,co0007496
tt0034583,distributor,MTV3,co0314234
tt0034583,distributor,Turner Entertainment,co0183824
tt0034583,distributor,Scanvideo,co0185825
tt0034583,distributor,MGM/UA Home Entertainment,co0001770
tt0034583,distributor,MGM/UA Home Video,co0015461
tt0034583,distributor,Time-Life Video,co0114912
tt0034583,distributor,The Criterion Collection,co0044076
tt0034583,distributor,Warner Home Video,co0081790
tt0034583,distributor,Warner Home Video,co0059995
tt0034583,distributor,Metro-Goldwyn-Mayer (MGM),co0007143
tt0034583,distributor,United International Pictures (UIP),co0097402
tt0034583,distributor,United International Pictures (UIP),co0074139
tt0034583,distributor,United International Pictures (UIP),co0110120
tt0034583,distributor,Warner Home Video,co0181635
tt0034583,distributor,Chapel Distribution,co0258711
tt0034583,distributor,MGM Home Entertainment,co0027764
tt0034583,distributor,Rhino Home Video,co0008592
tt0034583,distributor,Argentina Video Home,co0031085
tt0034583,distributor,Creative Design,co0009741
tt0034583,distributor,Sandrew Metronome Distribution,co0050310
tt0034583,distributor,Warner Home Video,co0189793
tt0034583,distributor,Neue Visionen Filmverleih,co0035199
tt0034583,distributor,Warner Home Vídeo,co0089683
tt0034583,distributor,Park Circus,co0130598
tt0034583,distributor,International DVD Group,co0190919
tt0034583,distributor,Warner Bros. Entertainment Finland,co0011555
tt0034583,distributor,Eye Film Instituut,co0296721
tt0034583,distributor,CDI Films,co0110693
tt0034583,distributor,Fathom Events,co0360057
tt0034583,distributor,Emerald,co0108097
tt0034583,distributor,Columbia TriStar Warner Filmes de Portugal,co0075764
tt0034583,distributor,ITV3,co0262036
tt0034583,distributor,Warner Bros. Home Entertainment,co0567645
tt0034583,distributor,Warner Bros. Home Entertainment,co0705983
tt0034583,distributor,Warner Bros Pictures,co0342489
tt0034583,distributor,FR3,co0561840
tt0034583,distributor,HBO Max,co0754095
tt0034583,distributor,Rai 1,co0042527
tt0034583,distributor,Rai 3,co0009359
tt0034583,distributor,TBS Superstation,co0183474
tt0034583,distributor,TNT,co0009512
tt0034583,distributor,Turner Classic Movies (TCM),co0011489
tt0034583,distributor,Varus Video,co0091775
tt0031173,production,Warner Bros.,co0002663
tt0031173,production,First National Pictures,co0041460
tt0031173,distributor,Warner Bros.,co0002663
tt0031173,distributor,Vitagraph Limited,co0773608
tt0031173,distributor,Associated Artists Productions (AAP),co0083858
tt0031173,distributor,Warner Home Video,co0059995
tt0003419,production,Deutsche Bioscop GmbH,co0064793
tt0003419,distributor,Deutsche Bioscop GmbH,co0064793
tt0003419,distributor,Walturdaw,co0120090
tt0003419,distributor,Apex Film Company,co0392620
tt0003419,distributor,Alpha Video Distributors,co0017254
tt0003419,distributor,Filmmuseum München,co0056908
tt0003419,distributor,Edition Filmmuseum,co0173039
tt0003419,distributor,LS Video,co0110048
tt0003419,distributor,Society Of Cinema Arts,co0314067
tt0046912,production,Warner Bros.,co0002663
tt0046912,distributor,Warner Bros.,co0002663
tt0046912,distributor,Warner Bros. Continental Films,co0028883
tt0046912,distributor,AFEX,co0189384
tt0046912,distributor,RCA (II),co0036219
tt0046912,distributor,Victor Company of Japan (JVC),co0108317
tt0046912,distributor,Warner Home Video,co0059995
tt0046912,distributor,Time-Life Video,co0114912
tt0046912,distributor,Warner Home Video,co0081790
tt0046912,distributor,Chapel Distribution,co0258711
tt0046912,distributor,Park Circus,co0480858
tt0046912,distributor,Warner-Columbia Films,co0176140
tt0046912,distributor,ARTE,co0014456
tt0046912,distributor,Audio Visual Enterprises,co0006126
tt0046912,distributor,BBC One,co0234667
tt0046912,distributor,BBC Two,co0234496
tt0046912,distributor,Ciné+,co0346444
tt0046912,distributor,France 2 (FR2),co0011107
tt0046912,distributor,France 3 (FR 3),co0061460
tt0046912,distributor,France 5,co0088445
tt0046912,distributor,La Cinq,co0008958
tt0046912,distributor,Mainostelevisio (MTV3),co0069920
tt0046912,distributor,Paris Première,co0050894
tt0046912,distributor,RTL9,co0570072
tt0046912,distributor,SGL Entertainment,co0334972
tt0046912,distributor,Sandrew Metronome Distribution,co0050310
tt0046912,distributor,Seven Network,co0061229
tt0046912,distributor,Sociedade Importadora de Filmes (SIF),co0022305
tt0046912,distributor,TV3,co0197220
tt0046912,distributor,Télé Monté Carlo (TMC),co0204587
tt0046912,distributor,Warner Bros. Home Entertainment,co0705982
tt0046912,distributor,Warner Home Video,co0181635
tt0046912,distributor,Warner Home Vidéo,co0101941
tt0046912,distributor,Warner Home Vídeo,co0089683
tt0046912,distributor,Yleisradio (YLE),co0013526
tt0025078,production,Universum Film (UFA),co0021661
tt0025078,distributor,Ufa Film Company,co0005250
tt0032445,production,Filmex,co0134084
tt0032445,distributor,Stichting C-Sales,co0210954
tt0026361,production,Gaumont British Picture Corporation,co0053065
tt0026361,distributor,Gaumont British Distributors,co0105966
tt0026361,distributor,Gaumont British Picture Corporation of America,co0026280
tt0026361,distributor,VCI Entertainment,co0028716
tt0027652,production,Metro-Goldwyn-Mayer (MGM),co0007143
tt0027652,distributor,Metro-Goldwyn-Mayer (MGM),co0007143
tt0027652,distributor,Regal Films,co0066800
tt0027652,distributor,Film AB Le Mat-Metro-Goldwyn,co0377994
tt0027652,distributor,Mainostelevisio (MTV3),co0069920
tt0027652,distributor,MGM/UA Home Entertainment,co0001770
tt0027652,distributor,Yleisradio (YLE),co0013526
tt0027652,distributor,Warner Home Video,co0081790
tt0027652,distributor,Warner Home Video,co0189793
tt0027652,distributor,Warner Home Video,co0059995
tt0027652,distributor,Continental Home Vídeo,co0086059
tt0027652,distributor,Living Colour Entertainment,co0229902
tt0027652,distributor,HBO Max,co0754095
tt0027652,distributor,Epoca,co0110063
tt0025158,production,Bloco H. da Costa,co0061766
tt0027683,production,Universum Film (UFA),co0021661
tt0027683,distributor,Universum Film (UFA),co0021661
tt0027683,distributor,Ufa Film Company,co0005250
tt0027683,distributor,Concorde Home Entertainment,co0003079
tt0027683,distributor,International Historic Films (IHF),co0062380
tt0035966,production,Arnold Pressburger Films,co0031366
tt0035966,distributor,United Artists,co0026841
tt0035966,distributor,Artistas Unidos,co0329492
tt0035966,distributor,United Artists of Chile,co0662544
tt0035966,distributor,United Artists of Cuba,co0662027
tt0035966,distributor,United Artists of Puerto Rico,co0662546
tt0035966,distributor,United Artists of Brazil,co0662545
tt0035966,distributor,United Artists,co0103797
tt0035966,distributor,Kommunenes Filmcentral (KF),co0015327
tt0035966,distributor,Favorite Films,co0026493
tt0035966,distributor,Hollywood Select Video,co0067921
tt0035966,distributor,Unity Television,co0585016
tt0035966,distributor,Kino Video,co0029307
tt0035966,distributor,New Gold Entertainment,co0461882
tt0035966,distributor,Les Films Roger Richebé,co0043699
tt0035966,distributor,Action Gitanes,co0041276
tt0035966,distributor,Rough Trade Distribution,co0230890
tt0035966,distributor,e-m-s the DVD-Company,co0053697
tt0035966,distributor,Action Cinémas,co0368903
tt0035966,distributor,Spiegel Media GmbH,co0092238
tt0035966,distributor,Odeon Entertainment,co0159739
tt0035966,distributor,DVDY Films,co0140046
tt0035966,distributor,Théâtre du Temple,co0120702
tt0035966,distributor,NSM Records,co0406524
tt0035966,distributor,Films sans Frontières,co0046687
tt0035966,distributor,HBO Max,co0754095
tt0026754,production,Loet C. Barnstijn Film,co0033189
tt0026754,distributor,Loet C. Barnstijn's Standaard Films,co0304402
tt0026754,distributor,375 Media,co0723886
tt0026754,distributor,Stichting C-Sales,co0210954
tt0036005,production,Angelus Productions,co0055612
tt0036005,production,Producers Releasing Corporation (PRC),co0013124
tt0036005,distributor,Metro-Goldwyn-Mayer (MGM),co0007143
tt0036005,distributor,Metro Goldwyn Mayer,co0774691
tt0036005,distributor,Cinefear,co0021091
tt0036005,distributor,Warner Home Video,co0059995
tt0033729,production,Twentieth Century Fox,co0000756
tt0033729,distributor,Twentieth Century Fox,co0000756
tt0033729,distributor,Twentieth Century Fox Film Company,co0053239
tt0033729,distributor,Fox Films,co0373088
tt0033729,distributor,Fox Films,co0174267
tt0033729,distributor,Centfox,co0137255
tt0033729,distributor,National Telefilm Associates (NTA),co0054771
tt0033729,distributor,Action Cinémas,co0368903
tt0033729,distributor,20th Century Fox Home Entertainment,co0150813
tt0033729,distributor,20th Century Fox Home Entertainment,co0010224
tt0033729,distributor,CBS/Fox,co0007496
tt0033729,distributor,Epoca,co0110063
tt0033729,distributor,FS Film,co0363592
tt0033729,distributor,Finnkino,co0014703
tt0033729,distributor,Fox Video,co0062475
tt0033729,distributor,Fox-Paramount Home Entertainment,co0453999
tt0033729,distributor,Magnetic Video,co0089127
tt0033729,distributor,TV3,co0197220
tt0033729,distributor,Twentieth Century Fox Home Entertainment,co0189783
tt0033729,distributor,Yleisradio (YLE),co0013526
tt0027853,production,Will Tuschinski-Cinetone,co0048085
tt0027853,distributor,Cinetone,co0078390
tt0027853,distributor,Succes Toonfilms,co0304481
tt0027853,distributor,Stichting C-Sales,co0210954
tt0035753,production,Continental Films,co0062682
tt0035753,distributor,Films Sonores Tobis,co0012482
tt0035753,distributor,Terrafilm,co0322628
tt0035753,distributor,Westport International,co0009229
tt0035753,distributor,Yleisradio (YLE),co0013526
tt0035753,distributor,Film Office,co0017739
tt0035753,distributor,Optimum Releasing,co0106149
tt0035753,distributor,StudioCanal,co0047476
tt0035753,distributor,The Criterion Collection,co0044076
tt0035753,distributor,Arthaus,co0608555
tt0035753,distributor,Rialto Pictures,co0049592
tt0035753,distributor,1ère chaîne ORTF,co0268070
tt0035753,distributor,HBO Max,co0754095
tt0027688,production,AB,co0114281
tt0027688,distributor,AB,co0114281
tt0027688,distributor,Filma,co0304426
tt0027688,distributor,Les Artistes Associés,co0289659
tt0027688,distributor,Metropolis Pictures,co0056787
tt0027688,distributor,Anglo-American Film Corporation,co0104675
tt0027688,distributor,Excelsior Pictures Corp.,co0110351
tt0027688,distributor,Melior Films,co0304962
tt0027688,distributor,Raymond Rohauer,co0004563
tt0027688,distributor,Ergo Media,co0070357
tt0027688,distributor,Sinister Cinema,co0059103
tt0027688,distributor,Suomi-Filmi,co0006373
tt0040536,production,William Dozier Productions,co0151952
tt0040536,production,Rampart Productions (I),co0102256
tt0040536,distributor,Universal Pictures,co0005073
tt0040536,distributor,General Film Distributors (GFD),co0105971
tt0040536,distributor,Universal Film,co0251089
tt0040536,distributor,Société Anonyme Universal-Film,co0755211
tt0040536,distributor,Kamera Film Aktieselskap,co0237820
tt0040536,distributor,Universal Filmverleih,co0241799
tt0040536,distributor,Eros Films,co0103146
tt0040536,distributor,Mundus Television,co0769033
tt0040536,distributor,National Telefilm Associates (NTA),co0054771
tt0040536,distributor,MacMahon,co0520054
tt0040536,distributor,Barton Films,co0077719
tt0040536,distributor,British Film Institute (BFI),co0037450
tt0040536,distributor,Carlotta Films,co0037047
tt0040536,distributor,Arthaus,co0608555
tt0040536,distributor,BBC Two,co0234496
tt0040536,distributor,Cecchi Gori Home Video,co0112177
tt0040536,distributor,Divisa Home Video,co0117434
tt0040536,distributor,Kinowelt Home Entertainment,co0019532
tt0040536,distributor,Olive Films,co0128842
tt0040536,distributor,Republic Pictures Home Video,co0075944
tt0040536,distributor,The Criterion Collection,co0044076
tt0040536,distributor,Versátil Home Vídeo,co0090507
tt0043766,production,Superior Pictures,co0010426
tt0043766,distributor,Columbia Pictures,co0050868
tt0043766,distributor,Columbia Film,co0219440
tt0043766,distributor,Kamerafilm,co0615441
tt0043766,distributor,Columbia Films S. A.,co0282638
tt0030457,production,Productions Corniglion-Molinier,co0147185
tt0030457,distributor,Pathé Consortium Cinéma,co0016449
tt0030457,distributor,Pathé Consortium Cinéma,co0219140
tt0030457,distributor,World Pictures Corporation,co0028416
tt0030457,distributor,Éditions René Chateau,co0077240
tt0037136,production,Columbia Pictures,co0050868
tt0037136,distributor,Columbia Pictures,co0050868
tt0037136,distributor,Columbia Films S. A.,co0282638
tt0037136,distributor,Columbia Pictures Corporation,co0108852
tt0037136,distributor,Columbia Pictures of Canada,co0130303
tt0037136,distributor,Columbia Film Aktiebolag,co0237817
tt0037136,distributor,Kamera Film Aktieselskap,co0237820
tt0037136,distributor,Columbia Film Aktieselskap,co0237854
tt0037136,distributor,Screen Gems,co0010568
tt0037136,distributor,Columbia Pictures Television Distribution,co0232238
tt0037136,distributor,Columbia Pictures Television,co0041442
tt0037136,distributor,Columbia Tristar Television Distribution,co0287692
tt0037136,distributor,Columbia TriStar Domestic Television,co0009297
tt0037136,distributor,Sony Pictures Television,co0086397
tt0037136,distributor,Sony Pictures Television International,co0095398
tt0047296,production,Horizon Pictures,co0218910
tt0047296,distributor,Columbia Pictures,co0050868
tt0047296,distributor,Columbia C.E.I.A.D.,co0092241
tt0047296,distributor,Columbia Film,co0219440
tt0047296,distributor,Columbia Films of India,co0215257
tt0047296,distributor,Columbia Pictures Corporation,co0108852
tt0047296,distributor,Columbia Pictures of Canada,co0130303
tt0047296,distributor,SPE Films India,co0324268
tt0047296,distributor,Columbia Film-Verleih,co0257569
tt0047296,distributor,Columbia Pictures of Argentina,co0221123
tt0047296,distributor,MTV3,co0314234
tt0047296,distributor,Videosonic,co0061607
tt0047296,distributor,Columbia TriStar Home Video,co0063990
tt0047296,distributor,Sony Pictures Home Entertainment,co0137851
tt0047296,distributor,Egmont Entertainment,co0135306
tt0047296,distributor,Yleisradio (YLE),co0013526
tt0047296,distributor,Sony Video,co0080433
tt0047296,distributor,The Criterion Collection,co0044076
tt0047296,distributor,Universal Sony Pictures Home Entertainment Nordic,co0533783
tt0047296,distributor,Sony Pictures Home Entertainment,co0769046
tt0047296,distributor,Sony Pictures Television,co0086397
tt0047296,distributor,Fathom Events,co0360057
tt0047296,distributor,Neo Films,co0479568
tt0047296,distributor,Acteurs Auteurs Associés (AAA),co0000697
tt0047296,distributor,Action Cinéma,co0119623
tt0047296,distributor,Columbia Films,co0031545
tt0047296,distributor,Park Circus,co0480858
tt0047296,distributor,LK-TEL Vídeo,co0137250
tt0047296,distributor,RCA/Columbia Pictures Home Video,co0070977
tt0047296,distributor,RCA/Columbia-Hoyts Home Video,co0057923
tt0047296,distributor,The Criterion Channel,co0804141
tt0039689,production,RKO Radio Pictures,co0041421
tt0039689,distributor,RKO Radio Pictures,co0041421
tt0039689,distributor,RKO Distributing Corporation of Canada,co0786380
tt0039689,distributor,RKO Pictures (Australasia),co0786630
tt0039689,distributor,RKO Radio Films,co0644319
tt0039689,distributor,RKO Radio Films,co0237410
tt0039689,distributor,RKO Radio Pictures S.A.,co0787886
tt0039689,distributor,RKO Radio Films,co0647480
tt0039689,distributor,Sascha Filmverleih,co0175705
tt0039689,distributor,RKO Radio Films,co0294557
tt0039689,distributor,C&C Television Corporation,co0101891
tt0039689,distributor,Cire Films,co0069018
tt0039689,distributor,Image Entertainment,co0013585
tt0039689,distributor,Fida Cinematografica,co0064584
tt0039689,distributor,Mac Mahon Distribution,co0020236
tt0039689,distributor,TV3,co0197220
tt0039689,distributor,MKL Distribution,co0012994
tt0039689,distributor,Archeo Pictures,co0360433
tt0039689,distributor,Yleisradio (YLE),co0013526
tt0039689,distributor,Manga Films,co0073985
tt0039689,distributor,Warner Home Video,co0142160
tt0039689,distributor,Warner Home Video,co0059995
tt0039689,distributor,Kinowelt Home Entertainment,co0019532
tt0039689,distributor,BBC Two,co0234496
tt0039689,distributor,RKO Home Video,co0052638
tt0039689,distributor,The Nostalgia Merchant,co0154895
tt0039689,distributor,Turner Home Entertainment,co0093282
tt0025647,production,Hunnia Filmstúdió,co0037169
tt0025647,production,Universal Pictures,co0005073
tt0025647,distributor,Universal Pictures,co0005073
tt0031800,production,Spéva Films,co0053710
tt0031800,distributor,Cosmic Publishing,co0226020
tt0031800,distributor,DisCina,co0043700
tt0031800,distributor,Film Office,co0017739
tt0031800,distributor,Gaumont,co0172053
tt0031800,distributor,Pax Films Inc.,co0139420
tt0031800,distributor,Teledis,co0061568
tt0053291,production,Ashton Productions,co0047869
tt0053291,production,The Mirisch Corporation,co0011112
tt0053291,distributor,United Artists,co0026841
tt0053291,distributor,Dear Film,co0052819
tt0053291,distributor,Kommunenes Filmcentral (KF),co0015327
tt0053291,distributor,Nova Film,co0304136
tt0053291,distributor,United Artists (UA),co0042350
tt0053291,distributor,United Artists,co0809114
tt0053291,distributor,United Artists,co0103797
tt0053291,distributor,United Artists,co0809203
tt0053291,distributor,C.B. Films S.A.,co0064766
tt0053291,distributor,American Broadcasting Company (ABC),co0037052
tt0053291,distributor,Intervision Video,co0119598
tt0053291,distributor,VidAmerica,co0051030
tt0053291,distributor,20th Century Fox Video,co0605838
tt0053291,distributor,CBS/Fox,co0007496
tt0053291,distributor,MGM/UA Home Entertainment,co0001770
tt0053291,distributor,Mainostelevisio (MTV3),co0069920
tt0053291,distributor,Warner Home Video,co0006383
tt0053291,distributor,Warner Home Video,co0105992
tt0053291,distributor,Fazer Musiikki Oy/Fazer Video,co0127113
tt0053291,distributor,MGM/UA Home Video,co0015461
tt0053291,distributor,TV3,co0197220
tt0053291,distributor,Warner Home Video,co0081790
tt0053291,distributor,Warner Home Video,co0189793
tt0053291,distributor,The Criterion Collection,co0044076
tt0053291,distributor,Warner Home Video,co0059995
tt0053291,distributor,Warner Home Vidéo,co0101941
tt0053291,distributor,Chapel Distribution,co0258711
tt0053291,distributor,Yleisradio (YLE),co0013526
tt0053291,distributor,20th Century Fox Home Entertainment,co0159046
tt0053291,distributor,20th Century Fox Home Entertainment,co0063964
tt0053291,distributor,Fox Pathé Europa,co0107998
tt0053291,distributor,MGM Home Entertainment,co0118491
tt0053291,distributor,MGM Home Entertainment,co0117451
tt0053291,distributor,FS Film,co0363592
tt0053291,distributor,MGM Home Entertainment,co0125989
tt0053291,distributor,MGM Home Entertainment,co0115410
tt0053291,distributor,MGM Home Entertainment,co0027764
tt0053291,distributor,SF Norge A/S,co0002093
tt0053291,distributor,Alamode Film,co0028075
tt0053291,distributor,Cinemien,co0000567
tt0053291,distributor,Twentieth Century Fox Home Entertainment,co0189783
tt0053291,distributor,MGM Home Entertainment,co0139439
tt0053291,distributor,Metro-Goldwyn-Mayer (MGM),co0007143
tt0053291,distributor,Nelonen,co0029644
tt0053291,distributor,Sony Pictures Home Entertainment,co0137851
tt0053291,distributor,Cinema Mondo,co0051199
tt0053291,distributor,20th Century Fox Home Entertainment,co0010224
tt0053291,distributor,TV2 Norge,co0020824
tt0053291,distributor,20th Century Fox India,co0092296
tt0053291,distributor,Fox-Stockholm Film Distribution,co0221636
tt0053291,distributor,Park Circus,co0480858
tt0053291,distributor,Rank Filmes de Portugal,co0110676
tt0053291,distributor,"Stiftelsen Svenska Filminstitutet, Stockholm",co0640886
tt0053291,distributor,Stockholm Film,co0611409
tt0053291,distributor,United International Pictures (UIP),co0113995
tt0053291,distributor,20th Century Fox Home Entertainment,co0150813
tt0053291,distributor,Canal+,co0028557
tt0053291,distributor,Egmont Entertainment,co0135306
tt0053291,distributor,FR3,co0561840
tt0053291,distributor,Filmmuseum Distributie,co0005178
tt0053291,distributor,HBO Max,co0754095
tt0053291,distributor,RCA (II),co0036219
tt0053291,distributor,Rai Movie,co0347055
tt0053291,distributor,SF Home Entertainment,co0291951
tt0053291,distributor,The Criterion Channel,co0804141
tt0053291,distributor,Varus Video,co0091775
tt0053291,distributor,Warner Home Vídeo,co0089683
tt0038409,production,Nero Films,co0016127
tt0038409,distributor,United Artists,co0026841
tt0038409,distributor,United Artists,co0103797
tt0038409,distributor,United Artists de Mexico,co0365386
tt0038409,distributor,United Artists (A-Asia),co0663286
tt0038409,distributor,Alpha Video Distributors,co0017254
tt0038409,distributor,VCI Home Video,co0008178
tt0038409,distributor,Reel Media International,co0113964
tt0038409,distributor,Mill Creek Entertainment,co0172129
tt0038409,distributor,Penteo Films S.L.,co0794182
tt0038409,distributor,Pickwick Group Ltd.,co0056029
tt0038409,distributor,Silver Screen Video,co0064786
tt0038409,distributor,Sinister Cinema,co0059103
tt0038409,distributor,The Criterion Channel,co0804141
tt0038409,distributor,Vintage Video,co0076503
tt0041776,production,De Grunwald Productions,co0103369
tt0041776,production,Associated British Picture Corporation (ABPC),co0103091
tt0041776,distributor,Associated British-Pathé,co0103175
tt0041776,distributor,Monogram Pictures,co0025996
tt0041776,distributor,Omnium-Film GmbH,co0065904
tt0041776,distributor,Minerva Film,co0020404
tt0041776,distributor,Anchor Bay Entertainment,co0067793
tt0041776,distributor,Versátil Home Vídeo,co0090507
tt0041886,production,The Archers,co0103153
tt0041886,production,London Film Productions,co0103018
tt0041886,distributor,British Lion Film Corporation,co0103038
tt0041886,distributor,Snader Productions,co0067152
tt0041886,distributor,National Telefilm Associates (NTA),co0054771
tt0035446,production,Romaine Film Corporation,co0093378
tt0035446,distributor,United Artists,co0026841
tt0035446,distributor,United Artists,co0103797
tt0035446,distributor,Filmimport A/S,co0617374
tt0035446,distributor,Sonoro Filme,co0008003
tt0035446,distributor,AB Kungsfilm,co0625838
tt0035446,distributor,Nederland NV,co0189756
tt0035446,distributor,Masterpiece Productions,co0038505
tt0035446,distributor,Lunaris,co0077676
tt0035446,distributor,Yleisradio (YLE),co0013526
tt0035446,distributor,Film Archives Trading Co.,co0239014
tt0035446,distributor,Mainostelevisio (MTV),co0106780
tt0035446,distributor,Warner Home Video,co0059995
tt0035446,distributor,Kinowelt Home Entertainment,co0019532
tt0035446,distributor,Universal Pictures,co0005073
tt0035446,distributor,Sandrew Metronome Distribution,co0050310
tt0035446,distributor,Summer Classics,co0759562
tt0035446,distributor,Teodora Film,co0053794
tt0035446,distributor,Arthaus,co0608555
tt0035446,distributor,Filmjuwelen,co0413796
tt0035446,distributor,HBO Max,co0754095
tt0035446,distributor,Spiegel Media GmbH,co0092238
tt0035446,distributor,The Criterion Channel,co0804141
tt0035446,distributor,The Criterion Collection,co0044076
tt0046438,production,Shochiku,co0007001
tt0046438,distributor,Shochiku,co0007001
tt0046438,distributor,Shochiku Home Video,co0212157
tt0046438,distributor,Aito Mäkinen & Co,co0210221
tt0046438,distributor,British Film Institute (BFI),co0037450
tt0046438,distributor,Carlotta Films,co0037047
tt0046438,distributor,Contemporary Films,co0047977
tt0046438,distributor,Gutek Film,co0023705
tt0046438,distributor,Sherlock Films,co0147829
tt0046438,distributor,Svensk Filmindustri (SF),co0050989
tt0046438,distributor,trigon-film,co0125985
tt0046438,distributor,A Contracorriente Films,co0296469
tt0046438,distributor,BFI Video,co0106328
tt0046438,distributor,Ciné+,co0346444
tt0046438,distributor,DeAPlaneta,co0081237
tt0046438,distributor,Epoca,co0110063
tt0046438,distributor,Leopardo Filmes,co0341469
tt0046438,distributor,Madman Entertainment,co0114002
tt0046438,distributor,Mainostelevisio (MTV),co0106780
tt0046438,distributor,New Yorker Films,co0036600
tt0046438,distributor,Raro Video,co0182402
tt0046438,distributor,Sandrew Metronome Distribution,co0050310
tt0046438,distributor,Sandrews,co0077687
tt0046438,distributor,Tartan,co0058202
tt0046438,distributor,The Criterion Channel,co0804141
tt0046438,distributor,The Criterion Collection,co0044076
tt0046438,distributor,Yleisradio (YLE),co0013526
tt0052311,production,Universal International Pictures (UI),co0021358
tt0052311,distributor,Universal Pictures,co0005073
tt0052311,distributor,Empire Universal Films,co0107978
tt0052311,distributor,Rank Film Distributors,co0040156
tt0052311,distributor,Universal Pictures Proprietary,co0219586
tt0052311,distributor,Universal Film,co0251089
tt0052311,distributor,Universal Film,co0666801
tt0052311,distributor,Société Anonyme Universal-Film,co0755211
tt0052311,distributor,Société Anonyme Universal-Film,co0755214
tt0052311,distributor,Universal Filmverleih,co0241799
tt0052311,distributor,Bio-Kuva,co0032332
tt0052311,distributor,Kamera Film Aktieselskap,co0237820
tt0052311,distributor,Selection Film Akfieselskap,co0238449
tt0052311,distributor,Universal Film A/S,co0233831
tt0052311,distributor,Hispano-American Films,co0215281
tt0052311,distributor,Salm Levy Jr. & Company,co0215152
tt0052311,distributor,Universal Pictures Corporation of Puerto Rico,co0768338
tt0052311,distributor,Luis Martinez Producciones Cinematograficas,co0215245
tt0052311,distributor,Jaime Puig Arosemena,co0217069
tt0052311,distributor,Universal Pictures Corporation of Mexico,co0215174
tt0052311,distributor,La Universal (Cis Distribuidora de Peliculas),co0215261
tt0052311,distributor,Universal Pictures Corporation of Chile,co0215102
tt0052311,distributor,Universal Pictures do Brazil,co0215132
tt0052311,distributor,Universal Pictures Corporation of Peru,co0215157
tt0052311,distributor,Universal Films Argentina,co0215230
tt0052311,distributor,Universal Films,co0215234
tt0052311,distributor,MTV3,co0314234
tt0052311,distributor,United International Pictures (UIP),co0016600
tt0052311,distributor,MCA Home Video,co0009692
tt0052311,distributor,MCA/Universal Home Video,co0060214
tt0052311,distributor,CIC Vídeo,co0080094
tt0052311,distributor,Cinema Mondo,co0051199
tt0052311,distributor,MFA+ Filmdistribution,co0514458
tt0052311,distributor,Mundos de Cine,co0039122
tt0052311,distributor,Universal Studios Home Video,co0021294
tt0052311,distributor,Universal Home Video,co0035519
tt0052311,distributor,Universal Pictures Finland,co0388514
tt0052311,distributor,Universal Pictures Spain,co0055622
tt0052311,distributor,Yleisradio (YLE),co0013526
tt0052311,distributor,Universal Pictures,co0063715
tt0052311,distributor,Süddeutsche Zeitung,co0187098
tt0052311,distributor,Universal Pictures Home Entertainment,co0297627
tt0052311,distributor,Argentina Video Home,co0031085
tt0052311,distributor,Eureka Entertainment,co0187355
tt0052311,distributor,NBC Universal Television Distribution,co0131785
tt0052311,distributor,Universal Pictures Home Entertainment (UPHE),co0023827
