festival_id,filmrank
fest.lib.id.na253,0.0013984711616244895
fest.lib.id1585,0.006285429813321766
imdbady00609,0.0019453755204844306
fest.lib.id.na405,0.019830157600577776
fest.lib.id7487,0.012710613311914044
imdbady00086,0.0011935974747262527
fest.lib.id471,0.0035448715192937315
fest.lib.id7607,0.0012996548722011981
imdbady00239,0.0012396984273653116
fest.lib.id1035,0.004840043880746257
fest.lib.id1021,0.007426818948027758
fest.lib.id1221,0.002790480838960501
imdbady00644,0.0011158787547263804
imdbady00398,0.006266262331236854
fest.lib.id.survey.na169,0.0015193809527656755
imdbady00575,0.0019013705868256984
fest.lib.id1078,0.0012239875974210006
fest.lib.id.na32,0.0017211481901151908
fest.lib.id613,0.0015193809527656755
imdbady00885,0.005613138307684041
fest.lib.id.na120,0.04508871310438658
fest.lib.id6738,0.004044500926401236
imdbady00411,0.0016392492192211835
imdbady01021,0.001143995697673182
fest.lib.id.survey.na15,0.0014367646967664602
fest.lib.id600,0.0015878258192145822
imdbady01222,0.004990216249987475
fest.lib.id.na130,0.0014673172691301237
fest.lib.id8008,0.002001510119466842
fest.lib.id.na459,0.0040134448615545375
imdbady01445,0.0012893185928134
imdbady01467,0.0018577553928895275
imdbady00179,0.004498601112835978
fest.lib.id.survey.na448,0.0023373911130675365
fest.lib.id.survey.na548,0.001048813709741157
imdbady01343,0.0014314894180044002
imdbady01034,0.0016831412130016482
fest.lib.id447,0.002075585224902941
imdbady00470,0.0020436415399920117
fest.lib.id1618,0.023481760681616358
fest.lib.id.na98,0.00676497817275292
fest.lib.id1006,0.0013432467515765486
fest.lib.id7758,0.005264881794150704
fest.lib.id1569,0.0026972441187871924
fest.lib.id645,0.004692904266960732
fest.lib.id1118,0.012882490252282741
fest.lib.id.survey.na640,0.0021430541398146413
imdbady00564,0.0012997864365508298
fest.lib.id7596,0.009372163261975942
imdbady01558,0.0010674384898728842
fest.lib.id.na388,0.0016667475194027178
imdbady01432,0.001916740326644591
fest.lib.id.new.na.1,0.0021483554528712013
fest.lib.id.na155,0.010008517343272806
fest.lib.id1988,0.0036188610376891536
imdbady01458,0.001124949708890429
imdbady00707,0.001966217551443708
imdbady00662,0.001405416743207662
fest.lib.id8147,0.001301033704898769
fest.lib.id.na271,0.002452990939974678
fest.lib.id.na432,0.0011626271966954011
fest.lib.id.survey.na361,0.0014122977968438158
imdbady01537,0.0023823785674470716
imdbady00367,0.0011777527474812273
fest.lib.id.na396,0.0013922455776556645
id418,0.0011453330921134036
fest.lib.id.na328,0.002532959126432369
imdbady01289,0.0011840411538636343
