film_id,filmrank,premiere_festival,premiere_year,premiere_festival_filmrank,played_strategic,num_strategic,max_strategic_filmrank,avg_strategic_filmrank,played_top5_festival,played_top10_festival,num_top5_festivals,num_top10_festivals
N1600879,0.019461976327065138,fest.lib.id364,2016,0.6039825158473134,0,0,0,0,1,1,1,1
tffnew1196,0.05229799626637522,fest.lib.id4680,2014,0.1366072752245275,0,0,0,0,1,1,1,3
f9365,0.009298203289242048,fest.lib.id285,2017,0.39801347663094955,0,0,0,0,1,1,1,1
idfnew1874,0.01709160761593922,fest.lib.id874,2017,0.5062687909078113,0,0,0,0,1,1,1,1
f9380,0.024908963345738007,fest.lib.id285,2017,0.39801347663094955,0,0,0,0,1,1,2,2
frnew644,0.010470746031531416,fest.lib.id665,2014,0.318359506181511,0,0,0,0,0,1,0,1
I1604750,0.018725859258626586,fest.lib.id1888,2015,0.9014664491525963,0,0,0,0,1,1,2,2
idfnew1718,0.01955013469761183,fest.lib.id1296,1988,0.12314726966479073,0,0,0,0,1,1,2,2
9561fnosuv,0.02211798167981268,fest.lib.id285,1953,0.39801347663094955,0,0,0,0,1,1,2,2
frnew138,0.015217049177921894,fest.lib.id4680,2010,0.1366072752245275,0,0,0,0,0,0,0,0
tffnew215,0.017728960749358567,fest.lib.id7160,2011,0.08755778354559723,0,0,0,0,1,1,1,2
f17228,0.0124063084956324,fest.lib.id1888,2014,0.9014664491525963,0,0,0,0,1,1,1,1
idfnew1350,0.026061784120197943,fest.lib.id.survey.na101,2016,0.021677342244600706,0,0,0,0,1,1,1,1
186,0.00995575178972834,fest.lib.id874,2013,0.5062687909078113,0,0,0,0,1,1,1,1
43,0.013093140526478489,fest.lib.id1888,2013,0.9014664491525963,0,0,0,0,1,1,1,1
f7976,0.02880838541256647,fest.lib.id1736,2015,1.0,0,0,0,0,1,1,2,2
tffnew116,0.008845081747011143,fest.lib.id480,2011,0.0566266130237478,0,0,0,0,0,0,0,0
tffnew321,0.054424977641341944,fest.lib.id1658,2011,0.15002034797660702,0,0,0,0,1,1,1,2
f16780,0.02800633072834949,fest.lib.id1888,2012,0.9014664491525963,0,0,0,0,1,1,1,2
tffnew2677,0.022744347104568127,fest.lib.id1736,2017,1.0,0,0,0,0,1,1,1,1
f17540,0.03025479597785852,fest.lib.id1888,2015,0.9014664491525963,0,0,0,0,1,1,1,1
f16729,0.015938874092806046,imdbady00124,2011,0.009368656136930454,0,0,0,0,0,0,0,0
idfnew160,0.014926516227721794,fest.lib.id874,2011,0.5062687909078113,0,0,0,0,1,1,1,2
564,0.12997696162781247,fest.lib.id1697,2013,0.05210166239461778,0,0,0,0,1,1,1,3
1440,0.05432944956986814,fest.lib.id285,2013,0.39801347663094955,0,0,0,0,1,1,1,2
f9348,0.021875359904365965,fest.lib.id285,2017,0.39801347663094955,0,0,0,0,1,1,1,1
f17206,0.030409644370282228,fest.lib.id1888,2014,0.9014664491525963,0,0,0,0,1,1,1,2
I1203363,0.011219045524521635,fest.lib.id364,2012,0.6039825158473134,0,0,0,0,1,1,1,1
frnew479,0.021605375147898027,fest.lib.id665,2014,0.318359506181511,0,0,0,0,0,1,0,1
f9355,0.04369970673304219,fest.lib.id285,2017,0.39801347663094955,0,0,0,0,1,1,1,2
948,0.04169609540751015,fest.lib.id1736,2012,1.0,0,0,0,0,1,1,2,2
f17204,0.01961140896021233,fest.lib.id1888,2014,0.9014664491525963,0,0,0,0,1,1,1,1
idfnew1659,0.06189027494002707,fest.lib.id388,2008,0.10657216405781064,0,0,0,0,1,1,1,3
idfnew419,0.015404357611211183,fest.lib.id874,2012,0.5062687909078113,0,0,0,0,1,1,1,1
N1501718,0.035481572274113526,fest.lib.id364,2015,0.6039825158473134,0,0,0,0,1,1,1,1
idfnew1571,0.030409043228660292,imdbady00357,2016,0.0018661110967312477,0,0,0,0,1,1,1,1
frnew153,0.018729724586514226,fest.lib.id665,2011,0.318359506181511,0,0,0,0,0,1,0,1
59,0.049400206088048966,fest.lib.id285,2013,0.39801347663094955,0,0,0,0,1,1,2,4
I1100742,0.08593276157373819,fest.lib.id1296,2009,0.12314726966479073,0,0,0,0,1,1,1,1
tffnew2172,0.05972175627643258,fest.lib.id1888,2016,0.9014664491525963,0,0,0,0,1,1,2,3
I1600215,0.020113678201210423,fest.lib.id364,2016,0.6039825158473134,0,0,0,0,1,1,1,1
f8284,0.03349011398296257,fest.lib.id1888,2017,0.9014664491525963,0,0,0,0,1,1,1,1
frnew807,0.062562976847913,id401,2015,0.07211320128732311,0,0,0,0,0,1,0,2
tffnew1539,0.05278616180254484,fest.lib.id1808,2015,0.1145501607898263,0,0,0,0,1,1,2,3
frnew412,0.009427210235655714,fest.lib.id1858,2011,0.02539036026064619,0,0,0,0,0,0,0,0
f17507,0.019094972877021152,fest.lib.id1888,2015,0.9014664491525963,0,0,0,0,1,1,2,2
idfnew1096,0.013154844896960123,imdbady00659,2016,0.006229556555231046,0,0,0,0,0,0,0,0
tffnew332,0.02352374198456391,fest.lib.id1736,2011,1.0,0,0,0,0,1,1,1,1
tffnew1826,0.07013711982563918,fest.lib.id1736,2015,1.0,0,0,0,0,1,1,1,3
idfnew795,0.030508998083534026,fest.lib.id1292,2012,0.004710768670663078,0,0,0,0,1,1,1,1
idfnew1523,0.024581753868591537,fest.lib.id874,2004,0.5062687909078113,0,0,0,0,1,1,1,1
1420,0.020501345615789215,fest.lib.id1888,2013,0.9014664491525963,0,0,0,0,1,1,1,1
I1104705,0.008710633486874475,fest.lib.id1808,2010,0.1145501607898263,0,0,0,0,0,0,0,0
tffnew493,0.011764107837794401,fest.lib.id1736,2012,1.0,0,0,0,0,1,1,1,1
246,0.014452071851913861,fest.lib.id1382,2012,0.012027560570798023,0,0,0,0,0,1,0,1
f16428,0.036446857748483975,fest.lib.id1888,2011,0.9014664491525963,0,0,0,0,1,1,1,2
f16916,0.032327576520000935,fest.lib.id1888,2012,0.9014664491525963,0,0,0,0,1,1,1,2
f16478,0.008621927237992218,fest.lib.id1735,2010,0.06336170154920864,0,0,0,0,0,0,0,0
tffnew2225,0.04374774170209206,fest.lib.id1736,2016,1.0,0,0,0,0,1,1,1,1
f16395,0.03283232958573012,fest.lib.id1888,2011,0.9014664491525963,0,0,0,0,1,1,1,1
idfnew921,0.023085975035529345,fest.lib.id7477,2014,0.010973276575960327,0,0,0,0,0,0,0,0
9438fnosuv,0.016976455015749098,fest.lib.id285,2016,0.39801347663094955,0,0,0,0,1,1,1,1
tffnew2661,0.04405513041713716,fest.lib.id1736,2017,1.0,0,0,0,0,1,1,1,2
f7751,0.009940784625779017,fest.lib.id1888,2016,0.9014664491525963,0,0,0,0,1,1,1,1
f8117,0.012530060773014924,fest.lib.id1888,2017,0.9014664491525963,0,0,0,0,1,1,1,1
1422,0.018316601439555148,fest.lib.id217,2012,0.13475573540038221,0,0,0,0,1,1,1,1
1502,0.014603940908017745,fest.lib.id364,2013,0.6039825158473134,0,0,0,0,1,1,1,1
idfnew578,0.013114247082973741,fest.lib.id874,2012,0.5062687909078113,0,0,0,0,1,1,1,1
f16926,0.06541543630758648,fest.lib.id1888,2012,0.9014664491525963,0,0,0,0,1,1,1,2
N1500584,0.01445733527216746,fest.lib.id364,2015,0.6039825158473134,0,0,0,0,1,1,1,1
f17608,0.034598748610951614,fest.lib.id1888,2015,0.9014664491525963,0,0,0,0,1,1,1,3
tffnew1672,0.02735789888937202,fest.lib.id1658,2015,0.15002034797660702,0,0,0,0,1,1,1,2
idfnew437,0.01156687681405449,fest.lib.id1658,2012,0.15002034797660702,0,0,0,0,0,0,0,0
I1406177,0.01264412927190418,fest.lib.id1899,2014,0.020175366079478816,0,0,0,0,0,0,0,0
tffnew1673,0.03852850005985041,imdbady01517,2015,0.001185718671725635,0,0,0,0,1,1,1,2
N1701188,0.015908154657020813,imdbady01546,2016,0.006064192328871407,0,0,0,0,1,1,1,1
f8336,0.09351079863826178,fest.lib.id1888,2017,0.9014664491525963,0,0,0,0,1,1,2,2
994,0.013673277450981193,fest.lib.id1529,2012,0.11108067190434959,0,0,0,0,1,1,1,1
idfnew630,0.026411334460895088,fest.lib.id.na240,2012,0.06203455950095228,0,0,0,0,0,0,0,0
tffnew2070,0.07948621017326764,fest.lib.id1808,2016,0.1145501607898263,0,0,0,0,1,1,1,3
1625,0.02624959957525069,fest.lib.id1050,2010,0.10887639162499597,0,0,0,0,1,1,1,1
9580fnosuv,0.012532331175718779,fest.lib.id1736,1992,1.0,0,0,0,0,1,1,2,2
tffnew2201,0.06457383523605822,fest.lib.id1808,2016,0.1145501607898263,0,0,0,0,1,1,1,2
f16484,0.014597288034644463,fest.lib.id1888,2011,0.9014664491525963,0,0,0,0,1,1,1,1
idfnew1778,0.013922399249431849,fest.lib.id874,2017,0.5062687909078113,0,0,0,0,1,1,1,1
tffnew1146,0.1092995158627558,fest.lib.id1736,2014,1.0,0,0,0,0,1,1,1,3
f16560,0.013678033241453698,fest.lib.id1888,2011,0.9014664491525963,0,0,0,0,1,1,1,1
829,0.011219045524521635,fest.lib.id364,2013,0.6039825158473134,0,0,0,0,1,1,1,1
f16655,0.01284610214943011,fest.lib.id1888,2011,0.9014664491525963,0,0,0,0,1,1,1,1
1498,0.01859875427937138,fest.lib.id364,2013,0.6039825158473134,0,0,0,0,1,1,1,1
N1101371,0.008845847796000249,fest.lib.id679,2011,0.019408975706331093,0,0,0,0,0,0,0,0
tffnew1627,0.02255024334470369,fest.lib.id1808,2015,0.1145501607898263,0,0,0,0,1,1,1,2
idfnew358,0.018548598884252764,fest.lib.id364,2012,0.6039825158473134,0,0,0,0,1,1,1,1
frnew527,0.058182422849324275,fest.lib.id1768,2013,0.07352724707497833,0,0,0,0,0,1,0,3
f16446,0.01819305706896333,fest.lib.id1888,2011,0.9014664491525963,0,0,0,0,1,1,1,1
frnew1091,0.018550708291302415,fest.lib.id1524,2017,0.003762714873428177,0,0,0,0,0,0,0,0
I1404544,0.02345533496723601,fest.lib.id364,2014,0.6039825158473134,0,0,0,0,1,1,1,1
frnew311,0.10800109747507602,fest.lib.id1382,2011,0.012027560570798023,0,0,0,0,0,0,0,0
idfnew1012,0.00995575178972834,fest.lib.id874,2015,0.5062687909078113,0,0,0,0,1,1,1,1
tffnew1755,0.01956484994621195,fest.lib.id1648,2014,0.20248827622358084,0,0,0,0,1,1,1,2
9568fnosuv,0.009298203289242048,fest.lib.id285,1976,0.39801347663094955,0,0,0,0,1,1,1,1
tffnew1473,0.009336977626214061,fest.lib.id1736,2014,1.0,0,0,0,0,1,1,1,1
I1503056,0.019572773175718875,fest.lib.id1359,2014,0.03713247974486391,0,0,0,0,1,1,1,1
f17554,0.019832827620430513,fest.lib.id.na293,2014,0.027424663096462933,0,0,0,0,1,1,1,1
f9003,0.032129507759060455,fest.lib.id285,2011,0.39801347663094955,0,0,0,0,1,1,1,1
f7993,0.04319685973328237,fest.lib.id1658,2016,0.15002034797660702,0,0,0,0,0,1,0,2
I1600460,0.017939392652267395,fest.lib.id364,2016,0.6039825158473134,0,0,0,0,1,1,1,1
1632,0.011219045524521635,fest.lib.id364,2013,0.6039825158473134,0,0,0,0,1,1,1,1
idfnew1040,0.03746290702118879,fest.lib.id1258,2015,0.1587868864408964,0,0,0,0,1,1,1,2
frnew442,0.019419652765802722,fest.lib.id1167,2012,0.14309594420744598,0,0,0,0,0,0,0,0
9161fnosuv,0.01176292495975836,fest.lib.id.na215,2011,0.07270284889751268,0,0,0,0,1,1,1,1
idfnew126,0.01953125632990767,fest.lib.id.na308,2011,0.006180417695820174,0,0,0,0,0,0,0,0
9462fnosuv,0.0194487868853766,fest.lib.id86,1994,0.0182476630995813,0,0,0,0,0,0,0,0
idfnew272,0.011230514477401437,fest.lib.id7505,2011,0.06371828239502825,0,0,0,0,0,1,0,1
N1101305,0.05340362088684655,fest.lib.id1658,2011,0.15002034797660702,0,0,0,0,1,1,1,1
frnew823,0.03097317334678022,fest.lib.id276,2014,0.01534232887727003,0,0,0,0,0,1,0,1
970,0.03068177763479849,fest.lib.id1888,2013,0.9014664491525963,0,0,0,0,1,1,1,2
tffnew1548,0.053442660807030286,fest.lib.id763,2015,0.16911813420957966,0,0,0,0,1,1,2,2
idfnew1459,0.046674894934452586,fest.lib.id1658,2016,0.15002034797660702,0,0,0,0,0,1,0,1
tffnew2624,0.05079001462781523,id401,2017,0.07211320128732311,0,0,0,0,1,1,1,2
f16589,0.021520099247510138,fest.lib.id1888,2011,0.9014664491525963,0,0,0,0,1,1,1,1
tffnew1389,0.017497463918704687,fest.lib.id1736,2014,1.0,0,0,0,0,1,1,1,1
f9341,0.044701226203630866,fest.lib.id285,2017,0.39801347663094955,0,0,0,0,1,1,1,2
f16714,0.009940784625779017,fest.lib.id1888,2011,0.9014664491525963,0,0,0,0,1,1,1,1
tffnew531,0.05238680412947753,fest.lib.id285,2012,0.39801347663094955,0,0,0,0,1,1,2,2
371,0.026100727306886513,fest.lib.id731,2013,0.3424863555939673,0,0,0,0,1,1,1,2
f9203,0.05308177762312756,fest.lib.id285,2015,0.39801347663094955,0,0,0,0,1,1,1,3
f9379,0.04455811685601506,fest.lib.id285,2017,0.39801347663094955,0,0,0,0,1,1,1,2
tffnew595,0.024621434289534665,fest.lib.id1736,2012,1.0,0,0,0,0,1,1,1,1
f17556,0.0151359293848702,fest.lib.id1888,2015,0.9014664491525963,0,0,0,0,1,1,1,1
1411,0.015064246536832016,fest.lib.id1494,2012,0.14895479943977585,0,0,0,0,1,1,1,1
I1103210,0.009663571493207497,fest.lib.id280,2011,0.011793678950720476,0,0,0,0,0,0,0,0
f17378,0.020745369155965702,fest.lib.id1888,2015,0.9014664491525963,0,0,0,0,1,1,1,2
495,0.014911704097688256,fest.lib.id1364,2007,0.020912179746952062,0,0,0,0,1,1,1,1
idfnew1902,0.0398881106493387,fest.lib.id.survey.na101,2016,0.021677342244600706,0,0,0,0,0,0,0,0
idfnew1337,0.00995575178972834,fest.lib.id874,2016,0.5062687909078113,0,0,0,0,1,1,1,1
idfnew1862,0.0293556827166755,fest.lib.id1736,2017,1.0,0,0,0,0,1,1,2,2
frnew222,0.07958909680951624,fest.lib.id1888,2005,0.9014664491525963,0,0,0,0,1,1,1,1
frnew94,0.022232082953033545,fest.lib.id1432,2010,0.0063367379257681,0,0,0,0,0,1,0,1
tffnew2541,0.07466589339309658,fest.lib.id284,2017,0.0022078298251507586,0,0,0,0,1,1,1,2
idfnew886,0.034261324213850045,id401,2014,0.07211320128732311,0,0,0,0,0,1,0,1
idfnew1575,0.032747508566767725,fest.lib.id874,2016,0.5062687909078113,0,0,0,0,1,1,1,1
872,0.04191758625639155,fest.lib.id1736,2013,1.0,0,0,0,0,1,1,1,2
idfnew517,0.012290220144131923,fest.lib.id731,2013,0.3424863555939673,0,0,0,0,0,1,0,1
tffnew83,0.017503922783978675,fest.lib.id1736,2011,1.0,0,0,0,0,1,1,1,1
frnew684,0.02989415082748744,fest.lib.id1182,2014,0.029129658789427314,0,0,0,0,0,1,0,1
tffnew1854,0.01850960060580484,fest.lib.id1736,2015,1.0,0,0,0,0,1,1,1,1
195,0.03644694330399425,fest.lib.id1658,2013,0.15002034797660702,0,0,0,0,1,1,1,1
N1601256,0.015309674886217088,fest.lib.id364,2016,0.6039825158473134,0,0,0,0,1,1,1,1
259,0.01872861554844758,fest.lib.id410,2012,0.00452670535225083,0,0,0,0,1,1,1,1
575,0.014207994647206098,fest.lib.id665,2013,0.318359506181511,0,0,0,0,0,1,0,1
tffnew450,0.021893559661090883,fest.lib.id1697,2012,0.05210166239461778,0,0,0,0,1,1,1,2
9448fnosuv,0.014353899613677706,fest.lib.id285,2016,0.39801347663094955,0,0,0,0,1,1,1,1
frnew705,0.026779288501986586,fest.lib.id1658,2015,0.15002034797660702,0,0,0,0,0,0,0,0
f16724,0.03534366692953033,fest.lib.id1888,2011,0.9014664491525963,0,0,0,0,1,1,1,3
idfnew87,0.018817113927667495,fest.lib.id162,2011,0.0402412207674064,0,0,0,0,0,1,0,1
tffnew2424,0.017022097601868912,fest.lib.id1736,2017,1.0,0,0,0,0,1,1,1,2
idfnew123,0.009166812064029492,fest.lib.id83,2012,0.017234630619636697,0,0,0,0,0,0,0,0
399,0.010470746031531416,fest.lib.id665,2013,0.318359506181511,0,0,0,0,0,1,0,1
557,0.03834543771405511,fest.lib.id1658,2013,0.15002034797660702,0,0,0,0,1,1,1,2
frnew946,0.009678464527863551,fest.lib.id305,2016,0.033467502671182564,0,0,0,0,0,0,0,0
f8286,0.016851798575525698,fest.lib.id1658,2008,0.15002034797660702,0,0,0,0,0,1,0,1
f17149,0.009940784625779017,fest.lib.id1888,2014,0.9014664491525963,0,0,0,0,1,1,1,1
frnew1116,0.00984009835541201,fest.lib.id1167,2017,0.14309594420744598,0,0,0,0,0,0,0,0
frnew799,0.023857060755995595,fest.lib.id238,2015,0.010711358167718224,0,0,0,0,0,1,0,2
tffnew1529,0.055917488841201755,fest.lib.id1736,2015,1.0,0,0,0,0,1,1,1,4
tffnew451,0.01237359595909293,fest.lib.id1736,2012,1.0,0,0,0,0,1,1,1,1
f8313,0.032826727409195414,fest.lib.id1535,2016,0.08500246471603438,0,0,0,0,1,1,1,1
f8067,0.014926049771819418,fest.lib.id1888,2017,0.9014664491525963,0,0,0,0,1,1,1,1
idfnew124,0.025876802074488586,fest.lib.id1776,2011,0.029239436365596817,0,0,0,0,0,0,0,0
f17579,0.009940784625779017,fest.lib.id1888,2015,0.9014664491525963,0,0,0,0,1,1,1,1
653,0.011955706544281837,fest.lib.id1736,2013,1.0,0,0,0,0,1,1,1,1
tffnew2046,0.04779484545128997,fest.lib.id1736,2016,1.0,0,0,0,0,1,1,1,3
idfnew1422,0.023274951100556704,fest.lib.id1768,2016,0.07352724707497833,0,0,0,0,1,1,1,1
tffnew34,0.029985955776680465,fest.lib.id193,2011,0.01447770585311524,0,0,0,0,1,1,1,1
idfnew210,0.024135042587941958,fest.lib.id874,2003,0.5062687909078113,0,0,0,0,1,1,1,1
idfnew1743,0.016726507545733196,fest.lib.id874,2016,0.5062687909078113,0,0,0,0,1,1,1,1
frnew841,0.014190700019451035,fest.lib.id1474,2017,0.016663416321392677,0,0,0,0,0,0,0,0
9282fnosuv,0.012097125724950385,fest.lib.id285,2015,0.39801347663094955,0,0,0,0,1,1,1,1
1370,0.023016742040694597,fest.lib.id1736,2013,1.0,0,0,0,0,1,1,1,1
9565fnosuv,0.04985382276930896,fest.lib.id285,1967,0.39801347663094955,0,0,0,0,1,1,2,2
f17587,0.03093426873980294,fest.lib.id1736,2014,1.0,0,0,0,0,1,1,2,2
f16860,0.014992718838034784,fest.lib.id217,2011,0.13475573540038221,0,0,0,0,1,1,1,1
tffnew2094,0.019640195935843808,fest.lib.id1736,2016,1.0,0,0,0,0,1,1,1,3
idfnew1321,0.013922399249431849,fest.lib.id874,2016,0.5062687909078113,0,0,0,0,1,1,1,1
idfnew1800,0.010069497199440837,fest.lib.id.na120,2018,0.04508871310438658,0,0,0,0,0,0,0,0
979,0.013993473633361068,fest.lib.id1249,1992,0.00871323056192924,0,0,0,0,1,1,1,1
I1603060,0.014225977270276628,fest.lib.id1050,2015,0.10887639162499597,0,0,0,0,1,1,1,1
idfnew619,0.012990066367627414,fest.lib.id348,2013,0.008379069076396241,0,0,0,0,0,0,0,0
9420fnosuv,0.037821064556441714,fest.lib.id285,2016,0.39801347663094955,0,0,0,0,1,1,3,5
N1600833,0.015577336211046884,fest.lib.id364,2016,0.6039825158473134,0,0,0,0,1,1,1,1
f7715,0.02136026814286928,fest.lib.id909,2016,0.13015898047987368,0,0,0,0,1,1,1,1
N1100618,0.015219710540370062,fest.lib.id.survey.na315,2010,0.004102507375160991,0,0,0,0,0,0,0,0
f8143,0.015435511528947402,id421,2018,0.001938378521268002,0,0,0,0,0,0,0,0
1255,0.02082244786076839,fest.lib.id874,2013,0.5062687909078113,0,0,0,0,1,1,1,1
frnew941,0.02860884307423224,fest.lib.id1342,2016,0.06876843098609271,0,0,0,0,0,0,0,0
tffnew2188,0.026322092166260653,fest.lib.id1895,2016,0.10094273609320706,0,0,0,0,1,1,1,1
idfnew1253,0.039492854593966606,fest.lib.id1888,1987,0.9014664491525963,0,0,0,0,1,1,2,2
tffnew1662,0.06848090698350581,fest.lib.id1736,2015,1.0,0,0,0,0,1,1,1,2
9418fnosuv,0.017917874452750133,fest.lib.id285,2016,0.39801347663094955,0,0,0,0,1,1,1,1
f17622,0.009940784625779017,fest.lib.id1888,2015,0.9014664491525963,0,0,0,0,1,1,1,1
frnew345,0.015610023856693725,fest.lib.id930,2012,0.028112612225342132,0,0,0,0,0,0,0,0
tffnew305,0.03455298700454046,fest.lib.id364,2012,0.6039825158473134,0,0,0,0,1,1,1,1
tffnew2601,0.030619208781560183,fest.lib.id1736,2017,1.0,0,0,0,0,1,1,1,1
tffnew233,0.011807057167834548,fest.lib.id1736,2011,1.0,0,0,0,0,1,1,1,1
1501,0.020912010173949162,fest.lib.id.na104,2012,0.004057091705035587,0,0,0,0,1,1,1,1
frnew35,0.044943599175245735,fest.lib.id1296,2010,0.12314726966479073,0,0,0,0,1,1,1,2
1201,0.038238189486345546,fest.lib.id7160,2012,0.08755778354559723,0,0,0,0,1,1,1,1
idfnew1054,0.01267455428649206,fest.lib.id874,2015,0.5062687909078113,0,0,0,0,1,1,1,1
tffnew1601,0.01501767637242341,fest.lib.id1736,2015,1.0,0,0,0,0,1,1,1,1
f9060,0.011902242825705697,fest.lib.id285,2011,0.39801347663094955,0,0,0,0,1,1,1,1
idfnew467,0.031035690345625037,fest.lib.id1808,2012,0.1145501607898263,0,0,0,0,0,1,0,1
frnew732,0.023425817581494375,fest.lib.id1658,2015,0.15002034797660702,0,0,0,0,0,1,0,1
f17266,0.046427159893900394,fest.lib.id1888,2014,0.9014664491525963,0,0,0,0,1,1,1,4
tffnew261,0.009316009463747383,fest.lib.id1383,2012,0.019917966318304926,0,0,0,0,0,0,0,0
idfnew1379,0.05815845493680547,fest.lib.id1658,2016,0.15002034797660702,0,0,0,0,1,1,1,1
idfnew1079,0.00995575178972834,fest.lib.id874,2015,0.5062687909078113,0,0,0,0,1,1,1,1
f17572,0.009940784625779017,fest.lib.id1888,2015,0.9014664491525963,0,0,0,0,1,1,1,1
f16363,0.009940784625779017,fest.lib.id1888,2011,0.9014664491525963,0,0,0,0,1,1,1,1
f17301,0.01591682966089877,fest.lib.id1888,2014,0.9014664491525963,0,0,0,0,1,1,1,1
tffnew2108,0.023211653730952377,fest.lib.id1736,2016,1.0,0,0,0,0,1,1,1,2
tffnew1994,0.02874764006013089,fest.lib.id1736,2016,1.0,0,0,0,0,1,1,1,1
53,0.06422813460154206,fest.lib.id364,2012,0.6039825158473134,0,0,0,0,1,1,1,1
tffnew1966,0.012232554349568258,fest.lib.id1736,2016,1.0,0,0,0,0,1,1,1,1
tffnew2249,0.03549621346285902,fest.lib.id1050,2016,0.10887639162499597,0,0,0,0,1,1,1,1
103,0.009940784625779017,fest.lib.id1888,2013,0.9014664491525963,0,0,0,0,1,1,1,1
frnew414,0.00984009835541201,fest.lib.id1167,2012,0.14309594420744598,0,0,0,0,0,0,0,0
I1604897,0.021282052835334422,fest.lib.id364,2016,0.6039825158473134,0,0,0,0,1,1,1,1
I1603073,0.02075256600933699,fest.lib.id1050,2015,0.10887639162499597,0,0,0,0,1,1,1,1
idfnew1704,0.012921029691694933,fest.lib.id.na240,2016,0.06203455950095228,0,0,0,0,1,1,1,1
tffnew2013,0.009336977626214061,fest.lib.id1736,2016,1.0,0,0,0,0,1,1,1,1
idfnew1495,0.023979582677362766,fest.lib.id437,2016,0.04486369651905941,0,0,0,0,1,1,1,1
tffnew2635,0.0467332005594171,fest.lib.id1808,2017,0.1145501607898263,0,0,0,0,1,1,1,2
645,0.023522287857921924,fest.lib.id1888,2013,0.9014664491525963,0,0,0,0,1,1,1,2
f9389,0.0807810869889727,fest.lib.id285,2017,0.39801347663094955,0,0,0,0,1,1,2,4
frnew303,0.014361828294720142,fest.lib.id5924,2012,0.0059159457742769895,0,0,0,0,0,0,0,0
idfnew536,0.016860478802809803,fest.lib.id1736,2012,1.0,0,0,0,0,1,1,1,1
9356fnosuv,0.01230513503499704,fest.lib.id285,1949,0.39801347663094955,0,0,0,0,1,1,1,1
tffnew1447,0.06532887551426468,fest.lib.id1664,2014,0.15064075420920695,0,0,0,0,1,1,1,2
tffnew1776,0.0382346588668217,fest.lib.id1736,2015,1.0,0,0,0,0,1,1,1,3
1033,0.00995575178972834,fest.lib.id874,2013,0.5062687909078113,0,0,0,0,1,1,1,1
1664,0.042849821925594125,fest.lib.id1832,2012,0.10684151432045275,0,0,0,0,1,1,1,1
I1703462,0.014189704949934104,fest.lib.id1892,2016,0.016038140602942452,0,0,0,0,0,0,0,0
frnew424,0.01639508478613696,fest.lib.id1618,2012,0.023481760681616358,0,0,0,0,0,0,0,0
tffnew2551,0.009336977626214061,fest.lib.id1736,2017,1.0,0,0,0,0,1,1,1,1
841,0.1429928949157949,fest.lib.id1736,2012,1.0,0,0,0,0,1,1,1,4
frnew132,0.009931215318261657,fest.lib.id7565,2012,0.019834951648108362,0,0,0,0,0,0,0,0
f17056,0.017809328392417407,fest.lib.id1888,2012,0.9014664491525963,0,0,0,0,1,1,1,1
tffnew1355,0.09970656169357373,fest.lib.id1736,2014,1.0,0,0,0,0,1,1,1,3
f7934,0.009940784625779017,fest.lib.id1888,2016,0.9014664491525963,0,0,0,0,1,1,1,1
f9077,0.06032288178293435,fest.lib.id308,2012,0.1567988599577044,0,0,0,0,1,1,2,4
tffnew1461,0.012019887928676625,fest.lib.id1736,2014,1.0,0,0,0,0,1,1,1,1
f7727,0.018479894798860183,fest.lib.id1385,2015,0.004393631084626594,0,0,0,0,1,1,1,1
tffnew285,0.022168838568654415,fest.lib.id4680,2011,0.1366072752245275,0,0,0,0,1,1,1,1
N1100342,0.014900323350334062,id627,2011,0.06218359890861916,0,0,0,0,0,0,0,0
f7724,0.06556683054032428,fest.lib.id1888,2016,0.9014664491525963,0,0,0,0,1,1,2,3
idfnew782,0.04151003599093122,fest.lib.id1808,2014,0.1145501607898263,0,0,0,0,1,1,1,2
893,0.031058617065746308,fest.lib.id1191,2013,0.04049416195128062,0,0,0,0,1,1,1,2
tffnew2380,0.02720923889501798,fest.lib.id1736,2017,1.0,0,0,0,0,1,1,1,1
1400,0.06636938960862239,fest.lib.id874,2013,0.5062687909078113,0,0,0,0,1,1,1,1
idfnew1885,0.013922399249431849,fest.lib.id874,2017,0.5062687909078113,0,0,0,0,1,1,1,1
f7843,0.06972521817784,fest.lib.id1888,2016,0.9014664491525963,0,0,0,0,1,1,1,4
f17012,0.026405952109781895,fest.lib.id217,2011,0.13475573540038221,0,0,0,0,1,1,1,1
tffnew25,0.012932356741190051,fest.lib.id1736,2011,1.0,0,0,0,0,1,1,1,1
9483fnosuv,0.04645698213335162,fest.lib.id285,2017,0.39801347663094955,0,0,0,0,1,1,1,2
f9260,0.02741294386458561,fest.lib.id285,2016,0.39801347663094955,0,0,0,0,1,1,1,2
idfnew1837,0.012499040087560092,fest.lib.id1296,2017,0.12314726966479073,0,0,0,0,1,1,1,1
35,0.04995241960337282,fest.lib.id285,2013,0.39801347663094955,0,0,0,0,1,1,1,3
tffnew1677,0.02539694045429455,fest.lib.id1736,2015,1.0,0,0,0,0,1,1,1,1
idfnew1464,0.015689692524071035,fest.lib.id874,2016,0.5062687909078113,0,0,0,0,1,1,1,1
f17673,0.00995575178972834,fest.lib.id874,2015,0.5062687909078113,0,0,0,0,1,1,1,1
tffnew512,0.029703848296677996,fest.lib.id1808,2012,0.1145501607898263,0,0,0,0,1,1,1,2
